star,comment
8,고생해서 찍은게 보이는 영화입니다두번봤는데ㅠㅠ여운이 가시질 않아메이킹이나 인터뷰 영상까지 다 돌려봄...  
10,소문과 의심.. 그리고 그것을 확신하게 되는것이 얼마나 무서운 것인지 이 영화를 보고 깨달았네요.. 여운이 계속 남는....  
8,짱 무섭 ㅋㅋㅋ근데잼쓰  
8,완벽하게 이해하려면 한번 더 봐야할 듯.  
10,최고의 극도의 몰입도와 긴장감! 나홍진감독의 연출은 상상 그이상이다.  
10,재미있는 영화입니다.꼭 보세요  
8,감독이 좋아 봤는데..이 찜찜함은 뭐지?추격자보다 황해보다 더 그렇네요  
7,"애매하네요?중간에좀비는어이없기도하고,  "
10,진짜후회안해요십점만점드려요  
8,눈으로 보는것 보단 마음으로 보는것을 더 믿게되는 사람들의 이야기... 그 마음의 눈도 이미 각자의 마음속에 정해졌다면....  
9,어휴 진짜 보는내내 엄청 무서웠어요 ㅠㅠ  
10,믿고싶은 것만 믿는다!!  
9,스토리탄탄하고 연기자들도 몰입이잘되공마지막이 좀 애매하네요  
10,아우.... 아... 잘봤습니다  
10,알면알수록 소름돋는다아...  
9,쿠니무라 준이라는 배우...  
5,일단 굉장히 잔인하고 무거운 분위기입니다. 배우들의 연기가 궁금하시다면 추천이지만 스토리와 영화 자체는 비추천입니더  
5,연기하는 모습은 인상 깊기 봤으나 내용을 이해하기어려웠습니다  
6,아역 연기 잘하더라. 소재는 한국영화 치고 신선했다. 근데 너무나도 난잡해서 머리가 아프다. 궁금증만 잔뜩 유발시키고 끝났다. 대중성있는 작품은 아닌듯.  
9,추리를 위한 정확한 시그널을 못보여준게 조금 아쉬움  
10,최고 그냥쵝오 보세요꼭보세요  
2,보는내내 속이 울렁거렸음ㅠ 잔인해요  
3,끝까지 봤는데 무슨 내용인가요  
8,원래 이런류의 영화를 잘못보는데 끝까지 재미있게 봤습니다. 근데 너무 많은 의문이 남는 영화네요. 도대체 일본인의 정체는 무엇인지? 귀신인지? 사람인지? 마을사람들은 정말 귀신이들린건지? 병에 걸린건지? 생각해도 답은 안나옵니다.  
10,"사람을가지고논다.  다만아쉬운점은 황정민이 직접 곡성을찾아온것이아니라 곽도원네집이 먼저황정민을 찾았다는것,  이 논리적비약이너무나도 아쉽다  "
3,어이없는결말이였고 끝나고 나서도 일어나야하나 망설이게 된 영화였다  
9,진짜 진짜 스포는 안돼!!영화는 꼭 봐야지만 15세 관람가라는건....이해불가쎄다 쎄~!!!!  
7,잔인하고 무서운 영화..ㅜ  
9,너무 집중하고 머리굴려서 두통유발...잘려고 누워서도 계속 생각남..잘만든건 확실한듯..  
9,한국의 무속신앙 일본의 도깨비 서양의 엑소시즘과 좀비 적절히 섞여있지만 한편으론 좀 아쉬운점이 많은 영화  
9,으미 디지는거 기냥 끝나부러 미치는구마잉  
8,재미있긴한대 다보고 ??이런느낌이랄까  
7,좀비물... 판타지물....삽 부러뜨리는 장면에서 왠지 모를 실소 ㅋㅋㅋㅋ  
5,기승전결없늠...공포만있음 암튼무섭습니다  
9,끝부분이 이해가 잘 안되는 부분도 있지만 전체적인 내용면에서는 흥미진진하네요  
3,넘 나해한것같아요영화가 끝나고 일어나는순간 다시한번 헐해석을 봐야 이해가 가능하다는점이 좀..  
9,짱잼! 돈 안아꼬움! 연기력 짱짱!  
8,한순간도 지루하지않지만 15세이상관람하기엔 좀 잔인한 영화입니다.결말이 조금아쉽긴 하지만 많은 여운이 남고 많은 생각에 빠지게되는 영화입니다.  
9,굿?굿?굿?굿?굿?굿?굿?굿!  
8,재밋게 보앗다 영화보는 동안계속해서 스토리를 생각을하게 만듬 ..  
3,그냥 기대치가 너무 높았나봅니다반전이라 하지만 개인적으로는 뻔한 결말을 추측할수있는 영화였던거같습니다  
9,끝날때까지 긴장을 늦추지 못하게 재밌음  
7,피칠갑 싫어하는 사람에게는 비추..그리고 몰 이야기 하려고 하는지 잘..  
6,스토리가 이상하고  끝부분이  영 시워치않게  끝  
5,간간히 재밌는 부분은있었는데 너무 무서웠습니다ㅎㅎㅎ  
9,혼자 봤는데 재밌었어요~~  
5,마무리가 맘에안드네요 그럭저럭 볼만함 좀비오바인듯  
5,먼가 영화를 다보고도 덜존거같은 느낌 아쉽다  
7,무서웠지만 재밌게 봤어요  
8,끝이넘애매하게끝났어요긴장감은최고  
5,알면알수록 보면볼수록 독특한 영화였습니다  
8,웃기구 재밌게 잘 봤습니다~  
9,무서운 장면들이 있으니 주의 바랍니다  
8,좋아요 스릴감 넘쳐요~  
9,무서워ㅠㅠ 진짜지림 흐인 무쪄워 배우들 다 연기 지린닷  
9,마지막앤딩이 조금아쉽지만 굳굳굳ㅎㅎ  
9,끝내용이   그냥  그래요  연기력 하나는   죽이네요  
9,반전 몰입도 연기력 스릴  
9,너무좋았어요 어제보았어요  
10,이런영화 처음임 드디어 우리나라에도 이런스릴러가  
8,믿고보는 나홍진 감독 명불허전이네요  
9,너무 너무 헷갈렸다 극장에 나와서 리뷰 보니 소름이 쫙...  
9,처음부터 끝까지 긴장감이 끊이지 않고 생각을 많이 할 수 있게하는 영화인데다 열린결말이라 여운이 엄청났습니다  
10,꼭 보셔야됩니다 올해 최고의 영화깔끔한 마무리에 결정력이 뚜렷한 주인공 때문에 영화가 아주 시간 가는지 모르고 봐집니다.  
2,아이고허무하다이게뭔영화다냐  
8,그냥찜찜..애매 생각보단 별로  
10,"호불호가 극명한 영화네요, 전 재밌게 봤습니다.  "
10,곡성 기빨려요 지금까지본영화중 손에꼽음  
10,강추강추강추강추강추  
3,피로 유발영화 보면서 보고나서도 기분더러워지는영화  
10,탄탄한영화. 무서운것 보다는 소름돋는현혹되지않을수록 몰입도를 확실히 줄수있는 영화추천꽝꽝★  
9,재밌었습니다. 마지막까지 소름끼치도록!!!  
9,겉모습에 속아 판단하지마세요  
10,와타시다 와타시노 아쿠마다  
7,"난해하다 난해해 큽,,  "
10,리얼 핵꿀잼 전나 쫄깃한영화다  
3,괜찮아요 나름 볼만해요  
5,Soso...hmmmm  
10,감독의 연출력이 훌륭했다  
7,볼만해요 보고나면 개운하지는 않지만  
5,이해하기 힘듬... 도대체 뭔말을 하고픈건지...  
8,시간은 빨리갔은데 검색해서 좀 내용 이해를 해야할것 같아요  
9,어렵지만 재밌네요. 긴장감 몰입도 모두 최고  
10,말이 느려서 답답 ㅋㅋㅋ기절하는데 잘만들긴했어요  
10,잼나잼나완전연기도최고~~^^  
7,결말이 애매한 영화 생각만큼 무섭진않았음  
10,나 또한 미끼를 물었던 영화  
9,조금 색다른 장르의 공포영화인거 같아요심장이 이상해서 뛰쳐 나갈뻔..  
5,한번봐서 이해하기힘든 영화네용..  
10,"호불호가 갈리겠지만, 스릴만점! 시간가는줄모르고 집중 했네요  "
8,믿음에대한 진실을 다시 한번 생각해본영화선과 악은 항상 도처에 있지만 진짜 우린 곽도원과 다를바없는 선택을 하면서 살고 있는건 아닌지 생각해본 영화  
10,루즈하고 가벼운 줄 알았으나 갑자기 휘몰아치는 전개로 관객을 벙찌게 하는 영화. 잔인한 장면이 있으니 미리 주의할것!  
8,정말 소름 돋습니다.제가 본 공포 영화중에 제일 무서운거 같아요.  
10,재밌었다 안지루하고 10자  
10,왜 욕하는지를 모르겠네. 재밋습니다.  
10,졸라 무섭네.. 나중에 다운받아서 몇번을 보고 글로 정리해야 온전히 이해할 수 있으려나?  
7,잘짜여져있긴한데 앞에서 좀 끌지않았나 생각이드네요찜찜하긴하지만 재밌었음ㅋㅋ  
10,범인은 누구인가. 혹은 진실은 무엇인가에 대해. 유주얼 서스펙트. 식스센스 같은 반전의 대명사인 작품보다 훨씬 영화 본연의 장치로 반전의 묘미를 잘 살린 영화. 그저 그런 말이나 화자 바꾸기로는 느낄 수 없는 묵직한 반전과 스릴러의 묘미를 주는 영화.  
10,잘봤습니다^^재밌었네요  
7,계속 몰아치는게 몰입도가 장난 아님  
9,볼수록 가슴이 북바쳐오릅니다.  
10,재미있었어요 재미있었어요 재미있었어요  
10,마지막에 어리둥절  . .  
10,의심에 관한 영화 10자  
10,최고였어용.  주인공을 오늘날 네티즌과 이입해봐도 되게 재미잇게 볼수있습니다.  
8,기대가 컸으나....  
10,진짜  너무너무 재미있네  
10,너무 재밋습니다 정말 짱  
10,황정민도 황정민이지만 어린아이가 연기가 개쩔...  
8,음....결말이좀..  
6,무슨 내용 인지 감 잡기가 힘들다 마지막을 관객에게 맡긴듯  
10,정말 재미없어요.^^  
6,스토리는 탄탄하고 좋았지만잔인하고 무서운 장면이 너무 많았어요 그래서 6점하고자하는 이야기 전달이 잘 안된것 같아요  
8,너무너무무서운영화ㅜㅜ그래더 범인은 반전!!!  
10,정말 감독님이 많이 준비하신듯눈을 뗄수없을 정도의 몰입력  
10,와..자극적인 미드 자주봐서 웬만한 영화는 긴장감 느끼기도 힘들었는데 영화보는내내 쫄면서 볼줄이야..이런 기분 너무 간만에 느끼네 ㅋㅋ간만에 영화다운 영화봤음..스릴러 좋아하는 사람은 꼭봐요  
8,갑만에볼만한영화이내요  
10,"아주 훌륭합니다 ,,'ㅜㅜㅜㅜ  "
9,정말 정말정말 재밌어요  
10,정말 재미있게 봤습니다 오랜많에 돈 아깝지 않은 영화 봤네요 아이도 연기 정말 잘 하고 다른배우들 또한 연기 너무 잘하네요  
8,긴시간 이지만 순간을 놓칠수 없을만큼 몰입감은 최고~  아역연기도 정말 대단하다~ 결말에서 조금은 뭐지?  하는 생각이 들었지만 그래도 나름 재미있게 봤음  
7,뭔소린지 모르겠다 도대체 원  
5,마무리가 찝칩하네요ㅜㅜ  
8,장면하나하나 긴장을 하게한영화  
10,간만에 재미있는 한국 영화 다보고 난뒤 첨부터 다시한번 스토리를 생각 하게 만드는 반전 영화 입니다 굳!!  
10,우와 진짜나홍진은 천재인가....가만히 들여다보면 모든것의 조화가 완벽한 작품!  
10,적어도 이 감독님 신의 경지인듯.보기드문 감독님이십니다.영화 잘봤습니다.^^  
10,참 애매한영화... 추천은 안함....  
10,나홍진 감독의 위대함을 다시한번 확인함 ㅋ  
8,너무 지루햇어요 순간순간 놀래키는 재미  
2,그냥... 기대만큼 썩...  
9,결론이그래서뭐죠 무서워  
10,사람을 들었다 놨다 하는 무섭고도 예리한 영화  
5,중반까지는 재미났는데 갈수록 짜증나는건 왜였을까?아~~ 결말도 정말 짜증난다.  
9,여운이 많이 남고 다시생각하게 되는 영화  
9,너무많은기대을 했네요  
8,내용도모르고봣는데..완전소오오오름!!  
10,찜찜해요....;;;;  
9,소름~어쩌란건지 결말이~^^충격  
9,처음부터  공포분위기가 서늘하고보는내내  간이 오그라드는듯한장면아쉬운점은 끝에서 애매한 마무리가 ...  
9,어깨가 절리는 영화 무서워 죽는줄 알았다  
5,크게기대했지만ㄷ그닥...이네요  
9,끝나고도 생각하게하는영화..  
8,나홍진은 나홍진이내...유머와함께  관객을 차츰 자신의 세계로 관객을 끌어들리내요 어차피 낚시는 무얼 낚을지모르고 하지만 우리들은 다 낚였내요  나 감독한테...  
6,내용이 어려운듯...  
6,다른건 몰라도 몰입감은 최고네용  
8,정말 현장감있구 무서웠어요  
8,기대이하입니다너무기대했나  
7,지루하진않음 ㅋㅋㅋㅋ 걍 볼만함  
7,뭐가뭔지 도통 이해가 가지 않는 영화였어요끝에 부분하나로 관계가 설명되기엔 너무 어이없는...제가 이해가 부족한거라 샹각햐봅니다책이 있으면 읽어보고 싶은 영화  
8,무서워무서워무서유ㅗ  
7,묘한긴장감과 스릴있는전개는 좋았는데~끝장면이 조금아쉬웠던것같네요^^  
7,몰입도가 굉장했어요..다만 내용이해가 잘...ㅜㅜ  
9,마지막이 너무어이없어요  
10,재밌었다.사람을 혼란스럽게한다.한번더보고싶다  
9,결말이 무언지 알수없는. 영화나만그런건지 대중들에게 물어보고싶다  
7,뭐가 찜찜함 재밌게보긴했지만  
8,"온몸에 기가 다 빨린 기분, 보는 내내 이 많은 떡밥을 어떻게 처리하려나 싶었다. 결과는 깔끔했다. 우리에게 주려는 메세지가 무엇인지 정확하게 전달했고 영상미도 좋았다.  "
10,재미없대서 선실망했는데 재미져염  
10,진짜 소름돋고 몰입도 최고예요! 한번도 눈을 뗄 수없었음요 연기파  
10,음..재밌네 재밌네 재잇네  
10,배우분들 연기가 뛰어나고 잘 만든 영화같아용ㅋㅋ  
10,이해 잘하면 재밋습니다  
10,재밌구마잉으ㅡ다의심하지말라우  
6,"웃음을 주는 미스테리한 영화, 거참한 시작과 진행, 결국의 결말.  "
8,미끼를 문건 곽도원이 아니라 관객아닐까  
8,무서운영화가아니라 깜짝놀라는영화 ㅋ 관객들 한마음되어 소리지르던데요 ㅋ  
8,징그럽고 무서운부분이 많았지만 가끔 웃음도나오고 잘짜여진 영화였던것같아요 무서운거 이겨낼수있는분만 보는게.. 저녁에 잠을 설쳣네요ㅋㅋㅋㅋ  
8,끝나고나서더생각나는영화  
10,재밌다 근데 후기를 잔뜩봐야 생각이 안꼬일거같아  
8,추리하느라 집중하다가 무서워서지림  
10,무섭기도 햇지만 그만큼재밋엇던!! 스릴넘쳣던 영화였어요ㅋㅋㅋ 계속 범인이 누굴까 하면서.. 친구들은 눈가리면서 봣어요ㅋㅋㅋㅋ 제가 최근에 봣던 영화중에 제일 재밋엇어요 공포영화처럼 귀신들만 나오는게 아니라서 더 좋앗어요!배우님들도 너무 좋앗어요??  
10,너무 재밌어요!! 생각보다 무섭단 생각도 안들구요 좀 특이한 장르라 호불호는 갈릴수도 있겠네요 저는 배우 연출 등 다 좋았습니다  
9,좋네요 잼있어요. 몰입도 최고네요  
10,마지막까지 확신할수 없다  
10,그래서 결말이 뭐죠????  
9,졸라 스투레스받았지만 재밌었어요  
8,한국영화도 공포+스릴러가 가능하네요보통 한쪽이 억지스럽거나 부자연스러웠는데..잘봤습니다!  
10,완전 소름!!! 연기 진짜 잘함  
10,반전의 반전의 반전 소 오름 감독 소 오름  
10,스릴러라고 봤는데  배꼽빠지는줄  알았어요중간중간  놀랄정도로  무세웠지만  재미있었네요  
