age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
59,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
38,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,under50k
36,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,under50k
27,Private,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,under50k
24,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,under50k
35,Private,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,under50k
22,State-gov,10,Never-married,Other-service,Other-relative,Black,Male,0,0,39,under50k
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,under50k
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,over50k
28,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,under50k
55,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,under50k
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,under50k
47,Local-gov,10,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,45,under50k
23,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,under50k
50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,under50k
40,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,under50k
51,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,under50k
34,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,under50k
28,Private,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,under50k
52,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,70,over50k
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,over50k
43,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,over50k
36,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,over50k
25,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,under50k
42,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,under50k
35,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,under50k
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,over50k
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
50,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,over50k
30,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,under50k
44,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,over50k
52,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
35,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,under50k
36,Private,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,over50k
30,Private,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,52,under50k
36,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,over50k
39,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,under50k
25,Private,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,under50k
26,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,under50k
20,Private,9,Never-married,Sales,Own-child,Black,Female,0,0,20,under50k
20,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,under50k
26,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,under50k
24,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,under50k
48,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,over50k
62,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,99,under50k
48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
52,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,over50k
25,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,44,under50k
58,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
40,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,under50k
19,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,under50k
37,Private,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,under50k
23,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
31,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,under50k
64,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,under50k
28,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,under50k
32,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,under50k
49,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,under50k
35,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,over50k
45,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,over50k
39,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,70,over50k
46,Self-emp-not-inc,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,over50k
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,under50k
29,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,under50k
25,State-gov,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,under50k
37,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
30,Private,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,under50k
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,under50k
36,Federal-gov,10,Separated,Adm-clerical,Unmarried,Black,Female,6497,0,56,under50k
32,Private,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,under50k
34,Private,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,under50k
34,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,under50k
20,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,under50k
27,Self-emp-inc,14,Never-married,Transport-moving,Own-child,White,Male,0,0,40,under50k
36,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,under50k
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,under50k
37,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,under50k
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,under50k
32,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,under50k
52,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,48,under50k
50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,over50k
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,under50k
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,under50k
21,Private,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,under50k
31,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,32,under50k
31,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,under50k
41,Private,11,Separated,Other-service,Not-in-family,White,Male,0,0,40,under50k
47,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,under50k
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,under50k
29,Private,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,under50k
51,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
30,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,over50k
48,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,over50k
39,Private,9,Separated,Exec-managerial,Not-in-family,White,Male,14344,0,40,over50k
62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,under50k
22,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,under50k
46,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,over50k
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,35,over50k
20,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,under50k
40,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,over50k
31,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,under50k
30,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,under50k
52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,under50k
20,Private,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,under50k
37,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,over50k
65,Private,13,Widowed,Other-service,Not-in-family,White,Female,0,0,40,under50k
40,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,under50k
60,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,over50k
27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,under50k
62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,over50k
53,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,under50k
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,over50k
49,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,under50k
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,under50k
18,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,under50k
25,Private,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,under50k
36,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,over50k
19,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,14,under50k
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
63,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,under50k
63,Self-emp-not-inc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,under50k
62,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Male,99999,0,40,over50k
51,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,over50k
76,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,under50k
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,45,under50k
45,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,over50k
44,Self-emp-inc,10,Divorced,Sales,Own-child,White,Male,0,0,45,over50k
51,Private,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,under50k
42,Local-gov,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,under50k
43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,over50k
53,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
29,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,under50k
41,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,under50k
44,Federal-gov,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,under50k
35,Private,6,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,under50k
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
35,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,under50k
60,Private,11,Widowed,Craft-repair,Not-in-family,White,Female,0,0,30,under50k
49,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,over50k
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,under50k
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,over50k
31,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,under50k
54,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,over50k
57,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,under50k
30,Private,5,Never-married,Craft-repair,Own-child,White,Male,0,0,45,under50k
45,Private,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,under50k
41,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,42,over50k
25,Private,13,Never-married,Other-service,Own-child,White,Male,0,0,18,under50k
51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,over50k
42,Private,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,under50k
28,Private,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,under50k
53,Federal-gov,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,under50k
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,50,over50k
46,Private,7,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,over50k
25,Federal-gov,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,under50k
47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,under50k
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
22,Private,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,under50k
32,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,under50k
33,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,over50k
31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,under50k
43,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,over50k
26,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,under50k
34,Private,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,under50k
50,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,over50k
30,State-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,under50k
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,20,under50k
35,Local-gov,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,under50k
29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
27,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,under50k
34,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,over50k
32,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,40,under50k
47,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,under50k
40,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,under50k
26,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,under50k
30,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,under50k
54,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
53,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,over50k
43,Private,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,under50k
25,Private,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,under50k
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
57,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,over50k
47,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,under50k
45,Private,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,under50k
24,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,under50k
32,Self-emp-not-inc,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
25,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,under50k
57,Private,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,under50k
28,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,over50k
28,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,under50k
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,under50k
28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,under50k
44,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,under50k
27,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,under50k
61,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,under50k
25,Private,7,Never-married,Other-service,Not-in-family,White,Male,0,0,99,under50k
28,Private,5,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,24,under50k
20,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,under50k
33,Private,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,under50k
38,State-gov,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,under50k
31,Private,9,Never-married,Sales,Unmarried,Black,Female,0,0,25,under50k
40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,over50k
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,over50k
38,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,over50k
19,Private,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,30,under50k
56,Private,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,under50k
38,Private,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,over50k
22,Private,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,under50k
18,State-gov,9,Never-married,Other-service,Own-child,White,Male,0,0,25,under50k
68,Private,10,Widowed,Other-service,Not-in-family,White,Female,0,0,20,under50k
35,Private,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,under50k
32,Private,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,under50k
43,Federal-gov,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,over50k
30,Private,6,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,under50k
62,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,2829,0,24,under50k
38,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
27,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,under50k
28,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,over50k
26,Private,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,under50k
21,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,under50k
19,Private,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,under50k
20,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,under50k
25,State-gov,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,under50k
28,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,under50k
36,Private,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,over50k
