회계연도, 소관명, 회계명, 계정명, 분야명, 부문명, 프로그램명, 단위사업명, 금년도예산(천원), 추경정부안(천원), 추경국회확정(천원),
2015, 환경부, 환경개선특별회계, , 환경, 대기, 기후변화대응 및 대기보전, 대기오염물질 관리(환특),40864000,40864000,40864000,
2015, 환경부, 환경개선특별회계, , 환경, 대기, 기후변화대응 및 대기보전, 기후변화협약대응,7000000,7000000,7000000,
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 국토환경관리,2223000,2223000,2223000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 생태계보전,194406000,194406000,194406000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 생물자원 보전,7393000,7393000,7393000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 국립공원,215955000,219921000,219921000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 자연보전 정보화,3056000,3056000,3056000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 자연자원의 보전 및 현명한 이용,22020000,22020000,22120000
2015, 환경부, 환경개선특별회계, , 환경, 자연, 자연환경, 생물자원 보전, 생물자원 전시 및 연구,32550000,32550000,32550000
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경친화적경제사회기반조성,25054000,25054000,25054000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경정책연구개발,2032000,2032000,2032000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경기술개발(환특),138757000,138757000,138757000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경산업 및 친환경제품보급기반구축,66431000,66431000,66431000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경보건정책 추진,37927000,37927000,37927000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 유해화학물질 관리,31253000,31253000,31253000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 국제환경협력,11037000,11037000,11037000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 과학원 운영,10473000,10473000,10473000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 수입대체경비,100000,100000,100000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경시험연구,64035000,64035000,64035000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경정책 및 연구정보화,3770000,3770000,3770000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경인력개발,2660000,2660000,2660000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 출연사업,112197000,112197000,112197000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 지속가능발전위원회,2081000,2081000,2081000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 환경교육수입대체경비,298000,298000,298000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경보전기반육성, 생활환경관리,58463000,58463000,58463000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 인건비(본부),58759238,58759238,58759238,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 인건비(소속기관),41498804,41498804,41498804,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 인건비(과학원),21086152,21086152,21086152,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 기본경비(본부),8760000,8760000,8760000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 환경오염 감시제도 운영,292000,292000,292000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 기본경비(소속기관),9437000,9437000,9437000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 기본경비(과학원),1509000,1509000,1509000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 행정효율성 증진 및 능력개발,3683000,3683000,3683000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 환경정보화,4681000,4681000,4681000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 전산운영경비,2851000,2851000,2851000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 전산운영경비(과학원),815000,815000,815000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 법정경비,123539000,123539000,123539000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 수계관리 및 4대강 감시,3323806,3323806,3323806,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 청사확보 및 시설개선,6610000,6610000,6610000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 환경행정 지원, 환경분쟁조정활성화,504000,504000,504000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 회계간거래(전출금), 회계간전출,392160000,392160000,392160000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 회계기금간거래(예수이자상환), 예수이자상환(공자기금),5877000,5877000,5877000,
2015, 환경부, 환경개선특별회계, , 환경, 환경일반, 회계기금간거래(전출금), 공공기금 전출,15175000,15175000,15175000,
2015, 환경부, 지역발전특별회계, 생활기반계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 상수도시설확충 및 관리,371963000,371963000,371963000,
2015, 환경부, 지역발전특별회계, 생활기반계정, 환경, 상하수도·수질, 수질보전 및 관리, 수질개선기반구축,278865000,278865000,278865000,
2015, 환경부, 지역발전특별회계, 생활기반계정, 환경, 자연, 자연환경, 생물자원 보전, 자연환경 보전 및 관리,39647000,39647000,39647000
2015, 환경부, 지역발전특별회계, 경제발전계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 상수관망최적관리시스템 구축,25679000,25679000,25679000,
2015, 환경부, 지역발전특별회계, 경제발전계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 고도정수처리시설설치,35247000,35247000,35247000,
2015, 환경부, 지역발전특별회계, 경제발전계정, 환경, 자연, 자연환경, 생물자원 보전, 생태계보전(경제),3090000,3090000,3090000
2015, 환경부, 지역발전특별회계, 경제발전계정, 환경, 환경일반, 환경보전기반육성, 환경기술개발(지특),7271000,7271000,7271000,
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 상수도시설 확충 및 관리(제주),15350000,15350000,15350000,
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 하수도시설 확충 및 관리(제주),4673000,4673000,4673000,
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 상하수도·수질, 수질보전 및 관리, 수질개선기반구축,3121000,3121000,3121000,
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 폐기물, 자원순환기반 구축, 폐기물처리시설 확충(제주),860000,860000,860000,
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 자연, 자연환경, 생물자원 보전, 자연환경 보전 및 관리(제주),7105000,7105000,7105000
2015, 환경부, 지역발전특별회계, 제주특별자치도계정, 환경, 환경일반, 환경행정 지원, 제주 이관업무 지원,142000,142000,142000,
2015, 환경부, 지역발전특별회계, 세종특별자치시계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 상수관망최적관리시스템 구축,2266000,2266000,2266000,
2015, 환경부, 지역발전특별회계, 세종특별자치시계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 상수도시설확충및관리,7870000,7870000,7870000,
2015, 환경부, 지역발전특별회계, 세종특별자치시계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 하수관거,11021000,11021000,11021000,
2015, 환경부, 지역발전특별회계, 세종특별자치시계정, 환경, 상하수도·수질, 상하수 및 토양지하수 관리, 하수처리시설확충,10344000,10344000,10344000,
2015, 환경부, 지역발전특별회계, 세종특별자치시계정, 환경, 자연, 자연환경, 생물자원 보전, 자연환경 보전 및 관리(세종),350000,350000,350000
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 고용지원인프라운영,37332000,37332000,37332000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 고용노동통계조사,10446000,10446000,10446000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 청년강소기업체험프로그램,3455000,3455000,3455000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 해외취업지원,35637000,38852000,37931000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 대상별취업지원,274618000,338993000,337426000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 사회적기업육성,64712000,64712000,64712000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 한국고용정보원출연,14834000,14834000,14834000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 중소기업청년인턴제,18319000,19259000,19024000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 고용영향평가사업,3179000,3179000,3179000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 한국잡월드운영,11802000,11802000,11802000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 지역일자리목표공시제,400000,400000,400000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 청년취업아카데미운영지원,30139000,33572000,31876000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 사회보험 사각지대 해소,579265000,579265000,579265000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 핵심직무역량평가모델개발및보급,1215000,1215000,1215000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 스펙초월 멘토스쿨 운영,2490000,2490000,2490000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용정책, 실업크레딧지원,12870000,12870000,12870000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 직업능력개발, 실업자능력개발지원,65436000,65436000,65436000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 직업능력개발, 한국산업인력공단출연,93505000,93505000,93505000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 직업능력개발, 한국폴리텍대학출연,171430000,171430000,171430000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 직업능력개발, 한국기술교육대학교출연,45270000,45270000,45270000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 직업능력개발, 국가ㆍ민간자격관리,136000,136000,136000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용평등실현, 고용평등환경개선,1400000,1400000,1400000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 고용평등실현, 장년희망찾기지원,7002000,7002000,7002000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 노사정책, 노사협력,4588000,4588000,4588000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 노사정책, 노사문화구축,5952000,5952000,5952000,
2015, 고용노동부, 일반회계, , 사회복지, 노동, 노사정책, 노사발전재단지원,14139000,14139000,14139000,
