"","time","userlevel","gamebalance"
"17749",115,6,29
"15176",104,15,23
"11278",153,15,89
"10037",183,30,101
"4929",130,9,32
"4512",128,12,50
"12777",142,13,57
"7736",122,22,60
"299",92,0,7
"18496",109,4,17
"17606",116,6,23
"9631",166,23,81
"19553",96,0,9
"13429",138,14,53
"11864",148,17,63
"4028",128,9,35
"17092",119,8,34
"13494",138,17,66
"15497",127,6,42
"11576",147,18,65
"11048",155,20,37
"14469",133,12,48
"16036",129,12,40
"5666",134,12,49
"18266",111,4,25
"18719",107,2,22
"6411",138,13,52
"8504",151,17,89
"4522",128,13,43
"8769",139,19,69
"14896",131,15,45
"8432",150,18,88
"16244",153,9,38
"13310",139,14,77
"12715",142,15,57
"6565",138,14,53
"10193",130,27,99
"2218",115,4,30
"2533",117,6,32
"12271",145,21,60
"5035",131,13,45
"4544",128,10,62
"10471",163,22,79
"1614",144,3,26
"16393",123,9,19
"9263",102,22,74
"19949",79,0,0
"15358",128,10,43
"9327",160,21,100
"16497",127,7,37
"12429",144,16,59
"17071",119,7,34
"5649",134,12,48
"18346",110,4,25
"1671",111,4,26
"6072",108,13,51
"7676",87,16,60
"7571",144,16,59
"4104",126,6,41
"824",103,1,18
"18520",93,4,23
"15762",126,8,41
"16133",124,10,34
"14346",177,12,48
"18968",74,2,17
"12146",146,17,61
"17758",115,6,41
"11405",152,21,92
"15890",126,7,50
"14588",132,12,47
"10339",204,25,82
"17768",114,6,27
"8062",148,12,48
"35",78,0,0
"8523",151,18,66
"14463",159,14,48
"7623",145,16,53
"89",86,0,0
"9455",141,22,77
"14397",133,15,48
"14123",134,13,33
"19250",135,1,15
"4116",126,7,41
"18187",101,4,26
"16343",123,9,38
"12069",146,17,62
"15679",127,9,41
"1151",107,2,22
"1317",99,3,23
"10762",158,14,74
"19713",114,0,8
"17277",111,5,33
"80",80,0,0
"17992",113,7,28
"3031",120,5,35
"4511",80,10,43
"1655",68,4,14
"2121",114,5,30
"4019",125,9,40
"9037",190,20,71
"6408",87,13,61
"3548",123,8,38
"15892",126,8,40
"11312",152,19,68
"17397",92,7,19
"9905",177,34,49
"13223",139,14,27
"1914",113,7,22
"8420",150,18,65
"16857",120,6,35
"12930",120,15,56
"2542",96,4,32
"17948",113,5,16
"278",92,0,9
"17957",113,5,28
"11822",148,17,63
"13294",139,11,54
"7750",145,16,60
"15012",130,11,45
"6923",92,16,79
"9709",168,29,83
"10445",164,23,83
"4232",109,9,41
"10852",191,21,108
"6359",137,16,52
"7291",143,13,58
"12668",142,15,83
"16151",124,9,21
"703",93,1,16
"11602",156,21,65
"1089",106,2,21
"17386",117,8,32
"19975",75,0,0
"3916",140,9,39
"2394",116,4,31
"4264",126,9,50
"9868",174,26,89
"11362",152,19,67
"2307",116,6,31
"1288",120,3,23
"16194",124,8,39
"12153",146,17,61
"11174",154,24,69
"3610",123,8,38
"2855",128,7,34
"1443",110,4,24
"2802",159,9,48
"17837",114,6,29
"11401",152,19,81
"10534",103,22,78
"10706",159,18,75
"3234",121,8,36
"17900",114,6,37
"15496",127,10,42
"10419",204,32,107
"951",104,2,28
"1455",110,4,24
"7322",143,15,58
"7837",146,12,51
"17802",114,5,29
"4436",145,8,42
"9943",180,28,92
"306",92,0,7
"888",112,1,19
"2940",139,7,19
"7165",142,15,48
"5413",133,12,66
"13714",137,13,73
"10620",208,22,108
"763",80,1,14
"956",104,2,19
"13640",137,13,30
"8823",154,19,69
"12679",142,15,57
"12815",141,15,77
"3342",122,8,37
"16308",123,9,51
"17568",116,5,16
"15747",126,10,41
"18900",105,1,20
"1413",109,3,24
"2530",117,6,32
"8479",151,18,66
"19535",96,0,11
"16875",114,8,35
"354",94,0,9
"1383",109,3,18
"14604",118,12,47
"11682",149,16,64
"14372",100,12,48
"17567",115,4,28
"9923",109,27,66
"19421",114,0,13
"9490",163,22,78
"14598",132,14,47
"18222",111,4,26
"16065",125,8,35
"11803",156,16,69
"15702",126,13,41
"2380",147,6,22
"10156",201,26,79
"14862",131,11,46
"1913",113,5,28
"8951",156,20,91
"4689",127,11,44
"19577",91,0,10
"17713",115,6,30
"4670",129,9,43
"2839",119,8,48
"11237",153,19,68
"18816",106,3,21
"14352",133,12,48
"17732",115,6,29
"17369",117,10,38
"3462",95,9,40
"17951",113,5,29
"19121",85,1,22
"7331",157,15,65
"17086",119,7,34
"11944",147,20,62
"13655",137,13,52
"144",87,0,1
"19140",103,1,17
"11234",153,19,68
"17217",118,7,33
"17230",118,7,33
"5424",81,12,47
"18122",112,3,27
"1401",109,3,19
"3887",124,12,39
"9916",136,28,93
"15097",129,7,44
"12256",145,19,60
"12082",137,17,61
"17626",138,6,24
"18646",108,3,22
"19149",116,1,17
"1199",107,4,22
"15239",129,10,43
"14959",130,11,45
"16159",124,8,36
"1435",109,4,24
"13260",139,17,54
"3381",122,8,37
"4231",101,9,41
"16403",123,9,26
"13941",135,10,30
"11277",153,19,68
"4808",118,10,44
"714",101,1,23
"4135",126,9,41
"14799",131,11,46
"9404",161,27,76
"6031",136,14,50
"4430",133,10,42
"5148",131,11,34
"17929",113,4,27
"14597",132,12,57
"10665",160,21,76
"324",93,0,8
"19501",97,0,12
"19414",99,0,18
"4038",125,9,58
"13534",138,14,53
"16935",116,7,35
"13805",161,13,70
"13308",139,11,54
"2376",116,6,31
"11809",148,17,63
"16778",121,8,31
"15275",129,11,43
"9889",175,27,90
"1464",110,4,34
"12805",141,15,57
"2763",118,7,33
"1583",111,4,26
"930",104,2,15
"14574",96,12,47
"17625",115,6,27
"12243",145,16,60
"7625",145,12,60
"511",98,0,11
"17120",119,7,34
"3487",146,10,37
"4515",167,7,43
"18295",111,4,24
"2386",116,5,17
"16878",120,8,35
"3265",140,5,36
"9243",159,21,74
"16720",121,8,36
"7321",163,13,58
"3910",125,10,40
"4007",125,9,27
"19612",94,0,10
"13177",139,18,54
"19103",103,2,18
"16123",124,7,39
"461",110,0,11
"11324",133,21,39
"3073",153,7,40
"10896",157,20,72
"12826",141,15,80
"13413",138,16,53
"5677",134,12,49
"19574",99,0,8
"8393",150,18,65
"17908",80,5,30
"11217",172,19,68
"17622",75,6,30
"2039",119,5,29
"2336",78,6,25
"3630",123,6,38
"14487",133,12,47
"17618",115,6,30
"11939",147,17,62
"15338",128,10,43
"2808",118,8,34
"5338",132,11,47
"17647",115,5,44
"7297",143,21,58
"19634",112,0,9
"15334",85,10,35
"8696",153,12,68
"14570",132,12,47
"2715",118,7,33
"10727",158,21,74
"1028",135,1,20
"14071",135,11,50
"14676",132,13,50
"4768",129,10,44
"6731",127,17,54
"19883",84,0,0
"6667",139,14,80
"4416",132,10,42
"11518",151,18,66
"13434",166,14,53
"18454",109,4,24
"1613",142,4,26
"6941",141,14,46
"8640",152,21,67
"5027",131,11,45
"4355",127,6,42
"18930",133,2,20
"2135",115,4,30
"16642",156,8,36
"13006",140,15,30
"15763",126,10,59
"19359",83,0,20
"14990",130,11,45
"8130",148,17,63
"15577",159,10,42
"16993",151,7,34
"18371",110,4,22
"5991",135,13,66
"601",103,0,14
"18998",90,2,19
"5433",89,7,47
"1890",126,6,28
"12772",163,15,57
"14492",101,12,47
"16167",99,9,39
"2721",118,7,33
"18041",113,5,20
"8670",153,19,68
"12482",143,16,59
"11694",145,23,64
"2820",119,7,34
"3974",153,9,40
"9127",158,15,38
"10712",159,21,96
"7804",146,16,61
"17562",90,5,31
"9883",175,20,90
"685",101,0,15
"17143",119,7,21
"10468",163,22,79
"9788",170,24,101
"3287",121,8,36
"10853",157,21,73
"4647",149,10,43
"2167",115,5,30
"3065",120,7,35
"3894",103,9,40
"5047",114,8,45
"19954",78,0,0
"16406",163,9,38
"1361",97,3,23
"753",76,1,13
"12722",88,15,68
"4922",130,9,45
"2572",117,6,30
"8617",152,18,35
"1506",110,4,25
"7916",190,16,49
"18074",112,5,27
"8739",153,19,68
"5566",133,12,48
"18945",105,2,10
"9649",166,24,82
"9723",168,24,84
"14052",135,12,69
"12653",142,15,58
"8509",139,24,66
"15715",126,10,41
"7045",141,15,56
"6814",140,14,36
"15732",126,10,41
"14979",130,11,45
"3533",123,8,38
"14778",87,11,46
"5284",132,10,52
"4892",143,11,45
"3944",125,9,40
"12456",144,17,59
"4146",126,8,41
"15579",92,10,42
"5722",138,14,49
"15093",130,11,52
"10521",162,22,67
"9991",194,22,84
"16257",124,9,38
"18552",109,2,30
"1513",110,4,25
"3485",75,6,27
"1238",108,2,16
"11146",154,19,47
"2178",115,5,30
"14233",129,12,49
"18506",109,4,23
"16563",74,8,54
"9293",160,23,57
"16396",91,9,30
"19400",99,0,13
"13317",139,14,54
"18213",111,5,26
"5742",134,12,35
"18229",111,3,21
"789",102,1,17
"9333",160,22,75
"15240",129,11,44
"17085",119,7,34
"5896",135,12,50
"7709",145,19,60
"6810",140,8,55
"12113",146,17,61
"4513",128,10,43
"7342",143,15,86
"16798",121,8,18
"10160",172,20,89
"1319",108,4,23
"14650",132,16,47
"175",88,0,3
"5304",132,8,60
"2207",115,5,39
"6709",139,10,54
"3389",122,8,37
"19198",102,1,16
"14028",156,13,29
"18251",111,4,26
"13166",139,18,55
"7382",143,20,58
"13761",136,13,45
"7788",146,10,61
"10932",156,20,72
"13305",139,14,54
"16384",162,9,23
"18016",113,3,27
"13427",167,16,53
"6243",84,13,51
"15117",129,11,44
"69",81,0,0
"2700",118,7,33
"2127",114,4,30
"1998",114,5,29
"13916",136,18,51
"19758",90,0,6
"3824",169,9,39
"19570",128,0,10
"16218",156,10,39
"18144",75,5,26
"5931",135,12,27
"11396",152,19,67
"698",101,1,9
"13526",155,16,53
"17430",157,6,32
"17859",114,6,29
"5826",141,8,49
"2567",83,6,32
"3625",123,9,38
"19515",97,0,11
"16382",123,10,38
"12446",144,13,84
"7677",145,13,46
"9393",161,20,76
"7558",144,16,59
"15228",129,11,44
"4959",101,11,45
"14891",131,8,45
"17877",108,5,28
"10827",157,21,73
"18622",108,4,21
"15295",136,11,51
"18341",98,4,25
"2813",119,7,42
"4858",130,12,62
"7114",142,15,56
"10436",180,23,80
"9462",170,18,77
"19673",93,0,8
"15483",127,10,42
"5466",172,11,47
"11539",150,14,68
"19901",83,0,0
"8562",152,18,67
"2402",116,6,19
"16488",132,8,37
"8569",152,15,67
"7640",145,19,62
"9249",207,21,74
"14510",184,16,47
"8733",153,19,73
"9169",158,15,73
"10084",177,27,94
"5422",87,12,56
"2016",114,5,29
"11505",107,22,66
"11266",153,19,68
"12402",144,16,59
"3735",148,11,21
"2403",116,6,31
"14461",133,11,48
"12169",146,17,61
"517",98,0,13
"2314",116,6,29
"18807",95,3,21
"13388",168,14,53
"11063",155,20,72
"9876",175,27,90
"17271",118,7,33
"18287",99,4,25
"2146",115,5,30
"4697",129,8,44
"2236",130,8,28
"10512",162,22,98
"15462",128,8,42
"14625",132,12,67
"14275",132,12,49
"4468",128,12,42
"15367",128,10,43
"8680",153,22,91
"19349",124,0,14
"9706",168,23,83
"13219",139,14,54
"12272",171,16,60
"10418",164,23,80
"12508",92,16,59
"14922",144,11,45
"8508",151,12,68
"486",97,0,12
"14101",135,13,73
"19704",92,0,6
"12975",125,20,56
"2309",116,6,31
"15981",119,9,40
"3382",122,6,37
"2317",116,6,16
"15415",128,6,43
"9678",167,24,82
"14200",134,12,49
"14548",132,12,66
"1135",106,2,15
"11480",151,18,66
"14375",96,15,42
"19007",129,2,19
"9914",178,28,92
"5930",132,12,50
"17901",156,5,28
"13926",174,13,45
"4162",79,12,41
"9146",158,21,73
"13474",138,14,53
"8797",98,15,69
"18486",109,4,23
"12990",140,9,56
"17508",116,8,31
"14217",134,12,49
"15422",128,10,43
"6383",137,13,52
"12340",144,16,60
"10977",156,20,55
"12760",142,20,75
"1397",109,2,24
"5944",135,17,50
"8783",153,19,38
"19311",100,1,15
"5728",134,12,32
"3592",123,8,38
"882",104,1,18
"15463",128,10,42
"12076",146,17,62
"15995",125,9,60
"6850",140,11,55
"10897",157,18,105
"1273",83,3,23
"5949",135,13,50
"848",103,1,18
"3940",125,7,40
"19771",89,0,5
"4532",128,10,35
"3241",121,8,36
"17695",115,6,30
"11818",140,22,63
"3607",105,8,38
"6838",140,14,33
"14116",178,12,50
"3913",87,9,40
"6296",137,16,52
"4608",160,10,26
"19119",103,1,17
"10177",171,26,88
"15026",130,7,39
"14776",145,12,46
"4151",126,9,41
"11531",150,14,66
"9601",165,23,80
"19142",103,1,17
"17943",113,5,17
"18113",112,5,27
"5260",132,11,64
"5332",132,11,47
"11049",155,24,86
"17787",91,8,29
"12935",141,15,56
"7769",190,16,60
"6390",138,13,52
"18867",109,3,20
"10889",157,20,72
"7281",143,15,57
"260",97,0,4
"12087",146,17,61
"19549",96,0,11
"7730",145,16,60
"7233",142,15,57
"12067",146,12,62
"787",102,1,17
"2735",118,7,33
"13795",96,13,51
"14750",139,15,46
"11190",153,19,69
"16376",123,9,38
"18364",110,4,18
"17387",117,7,38
"19173",63,1,18
"2414",130,5,31
"15555",127,10,42
"4415",127,13,39
"1937",133,5,28
"9489",224,14,53
"12506",143,16,59
"8006",147,17,62
"11657",149,18,36
"16214",124,9,39
"12847",141,18,56
"6503",138,11,53
"3769",124,10,39
"1400",109,3,24
"17810",114,6,23
"6338",137,13,52
"19435",98,0,13
"13872",136,10,37
"13081",97,15,55
"5150",131,11,46
"18858",106,2,20
"2081",114,6,29
"4108",126,9,41
"12454",144,16,70
"15030",130,11,45
"8467",92,16,66
"481",129,0,13
"8246",149,17,64
"3057",104,5,35
"7337",167,13,62
"15978",125,9,40
"13070",160,15,55
"5380",90,11,47
"1896",113,5,20
"9671",167,24,82
"1903",113,5,22
"15498",127,8,42
"6852",140,14,55
"3054",95,7,35
"1328",100,4,30
"9700",168,24,83
"6170",183,11,51
"9323",160,21,75
"9813",160,25,87
"11333",152,19,68
"15862",126,11,35
"4905",130,12,45
"13733",178,13,51
"10514",162,22,78
"14401",133,12,48
"10646",205,21,76
"1259",108,3,23
"14948",99,11,45
"7971",147,10,62
"7421",143,18,65
"14410",133,13,48
"5104",131,11,69
"6916",195,14,55
"17263",118,5,33
"1432",119,3,32
"9314",160,21,43
"17536",116,6,31
"10985",156,28,93
"12110",146,15,61
"3841",108,9,22
"15268",112,11,39
"7078",107,15,56
"5884",87,12,56
"12924",97,15,56
"1203",71,3,29
"3521",122,5,38
"5975",98,10,50
"3341",122,7,22
"19977",74,0,0
"19182",102,1,21
"11604",150,14,65
"16220",166,11,39
"6688",139,12,54
"10472",163,22,79
"13342",156,14,68
"4935",130,11,45
"7947",147,17,62
"17274",118,7,33
"1029",66,2,12
"6171",136,13,41
"12447",91,13,67
"7139",120,15,42
"13300",160,14,54
"629",100,0,8
"16074",125,9,50
"13818",90,13,58
"1014",105,3,20
"6321",137,13,65
"14032",113,13,54
"9607",208,23,81
"16224",94,9,19
"19364",99,0,14
"234",90,0,5
"9413",161,21,112
"15601",160,10,42
"17138",119,7,46
"8601",152,23,67
"8810",154,19,62
"815",103,1,18
"14709",131,12,46
"13454",138,14,53
"16832",82,9,26
"15581",116,10,42
"7444",144,15,58
"15810",126,8,41
"11044",155,20,70
"17201",118,7,33
"2101",96,5,41
"11096",163,20,46
"1141",89,1,11
"2183",128,5,30
"13896",136,12,51
"7",74,0,0
"11228",153,19,68
"4708",129,10,40
"14633",145,12,47
"12178",146,17,68
"19744",90,0,5
"3977",125,9,40
"7610",145,16,65
"18955",105,2,15
"2050",124,5,29
"14449",133,12,48
"3991",161,8,40
"11858",148,16,63
"19659",84,0,8
"16958",120,9,35
"11179",108,13,69
"393",95,0,10
"5808",134,12,49
"7555",144,16,78
"14792",156,14,46
"14146",184,13,50
"19879",97,0,0
"10557",161,29,77
"16981",120,8,34
"17232",118,7,33
"16923",120,7,46
"19072",133,2,12
"8923",178,20,70
"16613",122,8,36
"991",105,2,11
"6333",102,16,47
"3053",120,4,18
"11039",155,20,61
"10658",160,19,43
"12656",142,13,58
"8793",154,19,92
"2573",98,6,24
"14775",131,14,46
"11663",149,18,65
"18115",112,5,26
"14509",132,12,47
"18086",112,5,27
"4514",140,10,43
"12165",98,18,61
"8371",150,18,65
"6844",140,14,55
"15309",94,13,24
"2233",160,6,30
"700",101,1,16
"14105",134,9,50
"7573",177,18,59
"18060",113,5,27
"15160",129,11,44
"252",99,0,6
"9278",159,20,74
"5012",155,13,55
"12209",145,16,61
"60",80,0,0
"17064",119,6,34
"14596",171,12,36
"18685",138,3,22
"12433",144,13,59
"5116",170,10,46
"14276",121,12,38
"6674",139,14,54
"16420",123,8,38
"18987",121,2,19
"9593",194,23,80
"8080",148,17,63
"2456",106,6,32
"7385",194,15,58
"14822",131,11,30
"3590",123,8,38
"19129",103,1,17
"8057",166,17,62
"3577",123,8,38
"19552",108,0,12
"3041",120,7,38
"13325",139,14,43
"11878",148,10,63
"6954",141,18,55
"4411",127,10,42
"12591",143,16,58
"17667",115,6,30
"4041",125,9,40
"14222",134,9,49
"6343",137,13,34
"11184",154,19,69
"2153",113,5,30
"17709",86,6,20
"554",80,0,9
"11353",93,19,85
"4121",164,9,29
"16901",120,8,35
"8127",148,14,72
"14407",133,12,48
"14239",134,12,49
"8339",150,18,35
"14752",131,13,26
"1831",109,5,17
"14143",134,13,49
"6431",138,13,53
"15645",127,10,42
"6450",138,12,27
"5903",135,12,50
"221",90,0,4
"7481",144,15,59
"3805",124,9,39
"10006",198,35,114
"8901",155,20,70
"19522",97,0,11
"7217",192,9,57
"19181",102,1,16
"7296",143,15,58
"13204",139,14,54
"16297",124,7,27
"12261",145,16,60
"9637",155,23,81
"14265",140,12,49
"6323",137,13,52
"12345",144,16,41
"1822",112,3,37
"13971",135,13,57
"15568",156,10,42
"19783",106,0,3
"6964",167,14,59
"7294",196,10,73
"9619",166,15,81
"17362",95,7,19
"8557",148,18,44
"10265",168,27,84
"9692",167,24,83
"11013",155,20,71
"8164",148,17,63
"16836",121,7,35
"17189",126,9,33
"19270",101,1,15
"6304",119,13,52
"14527",100,12,47
"5005",112,11,53
"2824",119,7,34
"140",108,0,1
"15897",126,6,38
"1810",112,4,21
"127",86,0,0
"19286",112,1,15
"18765",107,4,21
"619",87,0,14
"8399",150,18,65
"17865",114,6,29
"19382",86,0,14
"16015",122,6,40
"18129",112,3,27
"13093",140,15,55
"5294",95,11,47
"18388",110,4,18
"5603",111,12,48
"3874",124,9,39
"9382",161,22,76
"2163",115,5,30
"16484",122,8,37
"13397",138,14,56
"15460",128,10,44
"12711",110,20,57
"3569",123,7,38
"723",101,1,16
"5493",133,12,48
"19987",72,0,0
"4995",130,11,45
"8988",156,20,71
"16143",124,9,39
"19586",117,0,10
"1554",115,4,25
"18146",112,5,26
"12830",125,11,57
"17216",118,5,22
"19760",90,0,6
"4018",125,12,29
"15099",164,11,44
"11715",149,18,64
"7774",146,16,47
"6605",139,12,53
"14425",133,12,48
"7755",107,16,60
"4301",127,10,42
"19410",88,0,19
"11218",163,19,68
"5224",148,11,46
"4029",126,9,40
"18522",109,3,31
"12171",146,17,61
"11064",155,16,74
"14113",134,10,67
"14047",174,13,50
"368",91,0,9
"1543",110,4,25
"18943",91,2,16
"2473",88,6,32
"19171",102,1,17
"16423",160,10,37
"1358",73,2,17
"7193",197,15,42
"14078",135,8,70
"11605",150,20,65
"18045",113,5,35
"10807",158,21,73
"15215",129,11,44
"7320",143,21,80
"12977",140,15,46
"4205",126,9,41
"6826",140,14,37
"8445",151,18,66
"6928",141,14,67
"18077",112,5,27
"2646",118,6,20
"9349",120,22,75
"10641",151,21,98
"17892",128,5,28
"8465",151,18,66
"2630",117,7,33
"6079",136,16,51
"5704",134,12,49
"16101",125,9,58
"2509",117,6,32
"15724",126,10,54
"18501",71,5,20
"1605",111,4,26
"9870",174,18,89
"18001",113,7,28
"11788",148,21,64
"16820",121,8,50
"4322",127,10,22
"17841",114,6,29
"8531",130,18,66
"8738",153,14,62
"10898",157,20,72
"360",86,0,5
"5082",183,11,46
"14158",155,13,49
"2588",122,6,32
"540",133,0,13
"12697",142,15,57
"2192",115,4,30
"4313",127,10,41
"3511",164,8,38
"5264",132,11,46
"7096",109,20,56
"3626",123,9,38
"13968",144,13,39
"4140",126,12,41
"12463",144,22,59
"7664",145,15,72
"14092",178,10,50
"8846",154,19,69
"8168",148,12,40
"5977",135,18,50
"2080",135,5,29
"15987",125,9,33
"3387",122,8,22
"16833",121,8,25
"12026",160,18,62
"17662",98,6,30
"1248",148,2,22
"397",95,0,5
"5635",134,16,59
"10993",156,12,71
"3767",124,9,40
"13862",136,12,31
"12208",145,22,61
"15370",128,10,43
"4316",127,8,42
"3332",122,8,37
"6824",136,14,55
"19913",82,0,0
"19763",89,0,6
"10571",161,13,77
"11136",154,19,69
"12556",143,16,58
"3981",125,9,40
"14840",131,7,46
"196",71,0,3
"7714",145,16,67
"12637",185,15,58
"14539",132,12,44
"15793",126,12,41
"11530",150,15,63
"2169",115,6,36
"2454",116,6,32
"8024",147,17,62
"15545",167,10,42
"12684",142,14,57
"4527",128,13,43
"1938",113,5,28
"14165",134,13,49
"10351",166,23,82
"19466",98,0,12
"724",115,1,16
"15612",127,10,57
"13215",139,13,54
"8791",154,19,69
"9212",159,21,90
"18959",136,2,19
"2165",115,5,36
"18689",107,3,22
"18298",111,5,33
"5568",133,17,32
"18432",110,4,24
"812",103,1,17
"4934",130,11,45
"6446",138,16,53
"520",80,0,13
"5537",133,14,42
"9782",138,25,86
"6802",140,14,81
"17829",114,6,26
"17804",90,6,29
"7164",142,15,57
"6608",139,17,53
"5542",133,10,48
"1484",110,5,25
"2856",119,7,34
"1430",109,4,24
"6184",157,12,51
"3796",124,6,39
"3996",125,9,40
"3038",120,4,23
"19671",76,0,8
"2338",116,6,31
"14549",132,12,63
"5495",133,9,48
"3331",121,11,26
"14345",133,12,30
"2718",118,7,33
"11770",148,18,64
"13250",139,14,54
"3283",121,8,27
"5003",130,11,51
"13523",138,11,36
"7651",145,21,60
"14953",130,15,45
"11178",154,15,85
"13481",166,14,53
"12394",144,16,59
"14842",131,11,46
"8540",151,18,46
"10503",162,15,78
"9300",160,21,75
"13924",117,13,68
"927",104,2,24
"10388",165,23,120
"3889",125,9,39
"7356",163,15,58
"15791",126,9,41
"4474",135,10,42
"3328",86,8,37
"6830",182,14,69
"14201",177,12,49
"13019",140,17,55
"19194",102,1,20
"4374",127,8,37
"12565",143,19,58
"10083",177,27,94
"1214",107,4,22
"3671",123,6,38
"3266",121,9,32
"4862",130,11,50
"2139",115,4,30
"10495",162,22,78
"4062",125,7,40
"16823",121,8,35
"553",98,0,13
"4354",165,10,40
"4913",98,11,45
"8321",150,18,69
"13931",113,16,50
"2551",117,4,24
"7970",147,17,62
"7237",98,15,57
"13555",137,14,52
"17292",145,7,33
"18764",107,3,21
"1644",111,3,25
"11905",147,17,53
"18137",112,3,27
"1709",112,4,27
"15798",126,10,41
"14751",131,11,46
"15958",125,9,40
"14144",134,13,49
"12615",142,14,58
"10513",162,22,78
"7391",143,12,58
"19467",66,0,12
"10392",183,23,81
"11582",147,12,65
"8834",177,14,73
"11702",149,18,64
"16409",123,9,24
"9072",157,24,72
"19161",140,1,19
"12593",143,21,58
"5274",132,11,47
"7285",143,12,79
"9822",172,26,88
"18395",110,3,24
"2707",118,7,33
"3534",162,5,38
"6189",136,17,60
"3988",125,6,41
"13796",136,9,50
"14040",135,13,36
"7259",143,15,57
"2280",115,6,27
"3497",122,10,38
"9379",161,16,76
"5986",123,17,50
"14228",134,12,49
"602",99,0,14
"1852",112,4,20
"19670",93,0,8
"9843",173,26,88
"19710",92,0,7
"8027",147,17,56
"8693",153,19,68
"10718",144,21,110
"999",105,2,20
"18699",102,3,22
"18134",112,5,39
"8841",154,19,100
"2198",115,7,30
"6725",139,14,54
"9757",169,19,52
"5461",87,12,47
"9368",161,22,76
"379",76,0,9
"16518",85,8,37
"13252",139,14,54
"2759",118,6,33
"19331",100,0,15
"3069",120,7,35
"12449",144,15,59
"5403",132,11,47
"13172",139,14,54
"7436",144,15,58
"5291",159,11,47
"8548",152,18,66
"1588",111,4,26
"2368",116,6,45
"6658",180,14,36
"18167",112,5,26
"15187",129,14,44
"2701",118,7,34
"19064",103,2,18
"4061",168,9,40
"13435",138,14,53
"16506",122,6,37
"7011",141,15,60
"12719",142,15,57
"17328",117,7,32
"9079",157,20,85
"17725",161,6,30
"9826",158,26,88
"16",50,0,0
"11714",149,18,64
"194",89,0,3
"6433",138,13,53
"5549",172,12,48
"7268",143,15,57
"14185",134,12,49
"2362",116,6,31
"19151",102,1,17
"19678",93,0,6
"13313",168,14,71
"3280",121,7,23
"15058",130,9,45
"7142",142,17,57
"7479",144,15,59
"12733",148,15,57
"11990",109,17,62
"8265",149,17,64
"14812",131,11,29
"18008",112,5,28
"14466",133,12,65
"8160",148,17,44
"11634",150,18,65
"10986",120,14,71
"15024",130,11,45
"7900",146,12,61
"2210",122,4,37
"13682",137,13,52
"16444",123,8,32
"4955",130,11,45
"12192",145,16,89
