CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE
534369,PA,15542,4
236894,WV,25932,1
550568,VA,22124,5
628797,PA,19481,5
306348,CA,90292,5
729940,MI,49756,3
575065,NY,11109,1
299924,TX,77377,
114878,LA,70815,3
112505,AZ,85258,1
30264,OH,44076,3
69404,CA,90631,5
281111,MN,56001,
358673,FL,33815,
372047,MN,56073,3
644384,OH,45504,
733058,WY,82801,1
422333,MD,21817,
683809,PA,17025,1
101166,FL,34234,1
294318,NJ,7081,
21482,GA,31088,1
192763,IN,46526,3
678153,IL,60466,3
228288,SC,29170,4
599116,AL,35085,1
322989,ME,4032,
417256,AZ,85143,1
375326,FL,32128,3
496396,GA,30546,4
704984,NY,14472,5
376048,NY,13308,5
132830,PA,19454,3
531346,CA,95621,4
504355,MI,48653,3
45444,IL,61443,4
327477,FL,33756,3
211656,TX,79706,
75045,SC,29485,1
200527,TX,77005,5
545797,PA,18431,4
356581,NJ,7920,5
110179,CA,92880,
236909,FL,33409,2
53357,SC,29609,3
741282,NH,3244,1
654340,PA,19560,3
576648,OH,45424,5
167038,IL,60123,3
473639,NY,14120,2
193455,SC,29585,3
308912,FL,32246,
44385,MN,55420,3
665884,SC,29006,2
322664,CA,91504,4
410996,CA,95828,1
258924,NJ,8831,3
245108,NY,11229,5
541869,VA,24151,3
350047,PA,19122,3
230927,FL,32837,
196438,MD,21122,1
309495,CA,94123,5
159512,OH,45426,
607918,GA,30656,3
352165,FL,32746,3
263532,NY,11234,2
317923,TX,78566,4
441035,TX,76571,3
227943,TN,37416,3
29036,AL,35989,4
84416,LA,70122,1
567605,NE,68022,4
711118,CO,80403,
112516,OH,45503,3
745092,OH,45236,
468524,LA,70726,3
383603,MS,39366,5
530331,IL,60087,4
445469,FL,33860,
593876,TX,75062,4
242173,CA,91320,4
706619,MI,48098,3
258057,TX,76904,2
310474,KY,41858,
487567,MI,48117,
629138,MA,2347,3
387954,IL,60630,4
181343,TX,78412,2
11470,CA,90503,3
601660,MO,64127,1
465090,NY,14221,1
30862,OH,44615,3
308956,NC,28105,5
211498,CA,92114,
534298,MD,21012,3
367534,IL,62711,5
88056,CO,80138,3
302850,TX,76255,4
568977,IL,60441,2
728812,WA,98516,4
469408,CA,95747,5
46867,NJ,8721,3
96738,NC,28216,3
253682,SC,29376,1
615181,MA,2035,4
463969,TN,38002,3
108567,MA,1604,
111543,MS,39286,4
646618,NC,28081,4
356460,GA,30134,2
197993,RI,2885,5
138713,NV,89521,1
727679,IN,46226,1
103949,CA,94928,
651469,NE,69101,3
211687,IL,60436,
2176,OK,74011,3
25705,OH,45040,4
103728,IL,60626,1
413744,GA,30701,3
670959,NC,28697,4
322688,FL,34609,3
61718,KS,67831,4
296692,TX,79714,4
653931,TX,78411,1
432268,GA,30054,3
743097,CT,6460,
274445,TX,75701,3
748115,AZ,85083,1
610780,CA,95060,1
629454,NV,89103,1
340697,TX,75050,1
436144,PA,18901,3
398089,MT,59901,1
317809,MD,21222,3
429910,FL,33801,1
671135,CT,6830,4
722635,PA,16066,
584971,NJ,7040,3
322825,CA,93111,2
183309,NJ,7036,1
338033,NY,12804,3
13193,CA,92021,3
317862,FL,34957,3
64442,IL,61523,1
261858,AR,72774,
117158,NM,88240,3
487354,PA,15234,4
203416,WI,53120,5
127548,OH,44035,
215067,VA,22204,
423057,WI,54401,
579882,NY,13478,3
535107,IL,61611,3
521824,NC,27205,1
549671,PA,18360,
249906,CO,80924,3
509007,NV,89128,
497933,CT,6419,
214989,PA,15068,
671445,WA,98584,2
70657,PA,16365,1
500856,CA,91354,1
542766,MD,21901,3
255153,AL,36732,1
298270,NJ,8691,
396569,TX,78414,5
691901,CA,95818,
437013,LA,70805,3
612467,HI,96706,3
89037,GA,31525,3
523987,TX,78501,1
299441,NV,89701,
359263,CA,92532,1
634981,PA,18037,3
354264,NY,12831,1
461856,IL,61265,3
522329,PA,15108,3
506616,FL,32506,3
144821,MS,39183,3
742136,FL,33158,
678976,NC,28081,1
605445,MS,39773,1
137447,SC,29556,
716827,MI,48304,4
384310,WA,98264,1
182446,CA,92553,4
3447,NJ,7921,4
631950,NY,11209,4
721320,MI,48192,3
89055,GA,30741,3
500540,SC,29205,3
417071,GA,30904,3
457802,CA,94010,3
614164,TX,75035,1
695668,PA,17109,1
630306,NJ,7866,5
426408,FL,33301,4
455699,AR,72401,4
695206,FL,32327,1
694762,NY,14845,
618565,NY,11757,
531689,FL,33948,
623197,NY,13413,4
329341,WV,25177,
708901,TN,37643,1
648779,CT,6354,
340702,VA,24148,3
347599,PA,18071,3
485814,NY,11221,2
720276,MS,39602,
445016,GA,30064,4
720931,NJ,8759,3
568476,MI,48309,1
152495,WY,82718,
261354,CA,92243,1
715363,KS,66212,5
353203,TX,77027,
313918,TX,79707,1
122089,NJ,7077,1
472453,CT,6489,4
457115,NY,14445,1
70910,FL,32246,3
526420,TX,77040,2
239228,TX,75052,2
154328,OH,43123,1
159438,VA,20120,
714580,NJ,8109,3
646270,IL,60611,5
254950,ND,58463,4
587001,NJ,8205,
734231,DE,19703,1
699171,NY,10801,3
635551,NJ,8028,1
587114,NC,27519,
139710,OH,43910,
472576,MI,48603,3
665424,CO,80015,5
725339,OH,44287,4
609024,VT,5452,
68828,MI,48602,4
553201,MD,21713,
255610,NJ,8080,1
472113,NY,12180,1
250602,MD,21227,3
325835,PA,19382,5
375336,GA,31827,3
435479,MS,39110,
464928,WI,53130,5
548494,PA,15642,2
333189,NY,11704,1
546336,FL,32064,1
85674,NJ,8080,4
490870,NY,10553,3
445657,IN,46614,1
713888,MI,48038,3
54071,PA,15234,4
689397,NJ,7732,5
140531,TN,38355,
573776,NJ,8852,5
229864,CA,92101,3
608685,MI,48195,2
708150,MO,65230,
535425,OR,97304,3
346073,CT,6615,4
456339,TX,78648,1
402009,IL,60453,1
530552,IL,60653,2
292351,DC,20008,
260598,CA,93444,1
383700,FL,33026,5
343350,PA,15089,3
516659,NY,14610,3
437662,KY,40508,
404449,TN,37013,
473045,VT,5465,
658690,AZ,85308,
496675,TX,75214,
584206,MA,2151,3
668158,MS,39520,2
633219,CT,6076,3
370639,NJ,8757,3
230721,WY,82001,3
31469,CA,95833,3
458324,OK,74135,4
330385,TX,78253,4
375991,NY,11239,2
648818,NC,28163,4
102439,NY,13219,3
368045,OH,43215,
553378,PA,18938,5
488205,OH,44310,
164950,MI,48162,
174910,CA,93035,3
8714,NY,11590,1
266968,VA,23321,2
683807,NY,11788,1
596201,OH,44685,2
524771,NY,10566,3
733066,NY,11596,
114979,TX,79721,
387612,CA,93312,
564825,LA,70438,
305796,FL,34711,
698906,NJ,8069,3
373178,CA,94087,4
540402,FL,32725,
14151,NY,10163,
92577,PA,15108,5
446921,TX,78501,
689545,IL,61450,
523164,GA,30401,1
658844,MI,49685,4
72067,TX,78881,4
542899,IA,51106,2
688147,NC,27858,1
411808,IL,61108,1
61546,NY,11226,3
693805,NC,28054,3
526667,NY,11208,
461411,FL,32119,
292124,FL,33634,5
651799,NY,14701,3
484689,AR,72116,
105221,MI,48193,3
687153,ID,83254,
100490,MD,20772,
672559,PA,19363,1
116269,PA,16407,5
676536,CA,90302,3
710593,FL,32763,3
280117,FL,33813,3
722208,FL,32132,
298392,NY,14624,
209875,CO,80134,
514345,GA,30116,1
353943,IL,60473,3
35529,FL,33472,3
579001,NY,14218,1
273987,IL,61101,1
707276,OK,74563,3
439318,LA,70817,
534164,NV,89156,1
6951,NH,3104,4
644443,MO,64037,3
328694,TN,38401,3
467263,OH,44266,
364011,WA,98391,1
471952,FL,33068,
178564,KY,40701,4
602772,TX,75043,3
519358,PA,18643,4
463942,NC,27968,2
547142,WI,53711,4
523038,VA,23188,3
673850,CO,80538,1
99909,NY,14221,4
247925,MI,49046,
497171,TX,78259,1
198218,FL,32340,2
210674,MI,48218,
111877,CA,95966,4
591158,NY,10576,3
105731,FL,34110,4
277744,CO,80534,1
360560,ME,4412,3
80346,CA,92240,1
310075,CA,95632,3
745247,FL,32765,
369740,TX,76705,1
282231,FL,32222,3
28132,NJ,7728,3
719696,SC,29206,3
518288,TX,77478,1
10578,MI,48111,3
23163,GA,30741,4
211366,TX,78732,
730705,VI,804,
714736,TX,76123,1
257212,MT,59330,4
476057,NY,12077,4
111368,WI,53965,1
596287,NY,10580,5
540754,IL,61108,3
468874,OR,97525,3
673379,VA,22003,5
182728,MD,21154,2
219778,TX,78040,1
49764,AL,35228,4
448017,IN,47303,4
382718,FL,33907,2
237395,NE,68506,4
161241,PA,19608,
551279,WI,53225,1
668288,FL,33319,1
711171,CA,95252,
619915,OH,45424,4
131826,AL,36532,3
238215,NY,14304,
446390,CA,93942,3
124312,MS,39759,
475553,CA,91107,1
300516,WV,25434,
720124,NJ,7719,3
319412,FL,34982,3
336899,NY,10309,1
94922,CA,95602,3
544159,CA,92393,4
471030,MN,56329,3
449568,PA,18902,3
125784,KY,40229,4
610313,GA,31721,3
3200,PA,19083,2
574448,OH,43056,3
659070,IL,60707,
214494,NJ,7702,
631927,OR,97048,
466097,CA,95822,2
360619,PA,15601,3
630690,OK,73165,3
530693,ID,83406,
312920,SC,29477,
88258,WA,98466,3
65748,MI,48186,1
673630,WA,98239,
29117,CA,94523,5
589742,MI,48307,
684433,CA,91320,
287649,TX,77048,1
129279,CA,91740,3
19492,KS,67218,
342933,NJ,8021,2
410528,KY,40509,5
561522,CA,92373,1
231153,SC,29615,3
633605,IL,61071,3
318217,CA,94066,3
355151,NY,13685,
96002,AK,99503,3
109346,PA,17931,
734064,CA,95610,
15495,SC,29662,4
640190,GA,30121,4
635330,MA,1748,4
169140,NE,68048,
651959,PA,15236,3
455504,CT,6804,4
371271,CA,91016,3
573309,MA,2660,3
675049,TX,75052,
575584,VA,24401,1
426627,LA,70791,3
604355,OH,45176,4
421063,WA,99362,4
636592,FL,33898,4
175498,NM,87109,2
220913,NC,27587,2
221895,MD,20895,
166495,OH,44122,5
697492,NC,27615,5
308972,NJ,8108,3
545823,GA,31533,3
526173,NJ,7073,
20860,OH,44035,4
360123,IN,47130,1
681912,FL,33024,
292450,CA,95008,
434339,CA,94520,4
259238,MI,49094,4
362221,GA,30315,
517768,IA,51545,4
14489,FL,34134,3
470396,NY,12431,3
517127,WA,98501,4
657278,CA,92707,2
151634,NV,89157,
455535,MI,48152,4
175848,FL,33511,3
149917,VA,20181,
231615,AL,35124,5
739490,PA,17547,
367996,OH,43085,
148368,NJ,8824,
34836,NE,68104,
87530,MO,64804,
334666,WI,54024,1
460238,IL,60654,
160286,WI,54521,
561934,FL,33070,4
250746,FL,33594,5
304827,KY,41653,1
291639,TX,78069,1
450794,IL,60462,
100444,SC,29461,1
25095,NH,3079,4
313663,OH,44122,3
655117,CT,6374,2
523691,FL,33437,3
547332,GA,30188,5
335368,VA,24201,3
468447,CA,92377,2
215772,MA,1760,
520287,OH,45356,3
286426,FL,34698,
311650,NJ,8087,1
475410,UT,84335,3
106,NC,27804,1
602232,GA,31217,4
560314,OR,97520,4
681402,PA,17033,3
357997,NY,14214,1
9724,MI,48348,5
14878,CT,6418,4
48219,PA,19380,1
500283,PA,17552,1
614905,MO,63136,1
224982,AZ,85373,4
185197,NJ,7045,3
293066,IL,60156,
433744,NY,10463,3
166364,MS,39402,2
557493,IL,61109,1
393749,MN,55337,3
657090,AZ,85250,3
175253,KY,40353,3
128769,NY,10541,5
589628,CA,95370,
226661,NJ,7011,4
629591,NY,11434,3
360842,LA,70116,3
494436,MI,48072,3
128282,IL,62839,2
168819,TX,75835,1
23731,TX,77058,3
305504,NM,88240,1
135914,CA,96035,
559680,VA,22401,1
162330,CA,95621,
159739,IL,62305,3
487349,NV,89060,1
216379,IN,47117,
705515,CO,80234,1
538115,AL,35957,
53038,IN,46561,3
506189,NY,12589,4
102048,IL,60104,1
327189,ME,4938,4
379807,NC,28374,5
326209,NY,10541,4
448708,NJ,8104,1
206138,MN,55024,1
417155,OH,43138,1
14235,MT,59840,3
196174,PA,19301,
94747,AR,72740,1
315723,ND,58301,3
575789,NY,10473,
312689,TN,37743,1
481718,OR,97230,3
535468,TN,37801,4
183125,NH,3826,4
675609,NJ,7642,3
82638,NC,28327,5
99897,WV,26040,
65475,NV,89113,3
429666,TX,75964,3
360122,NY,11951,4
377606,FL,34983,1
247757,PA,15748,3
610473,IL,61072,
107925,PA,15557,5
243722,NJ,7070,3
364707,WA,98198,1
301635,FL,33993,
642608,FL,33573,
214290,VA,24219,
128676,MD,20866,
354176,VA,24293,3
715090,NY,11501,4
126626,NC,27609,
294242,PA,17830,3
50406,MD,20602,1
447190,SC,29621,
392025,NY,12072,3
379095,IL,62938,4
339166,IN,47374,3
209199,PA,17601,1
241834,RI,2864,
190810,MI,49012,3
280406,OH,44406,5
670806,NY,13601,1
136712,OH,44441,
710284,NJ,7657,4
44946,NJ,8050,3
601171,GA,30143,3
346870,NJ,8094,2
734777,AZ,85365,
67756,PA,15226,3
670878,NY,12211,4
618221,IN,46208,3
145109,IL,60053,
342601,FL,32025,4
460715,OR,97753,4
267330,FL,33056,4
185938,WV,25271,1
689990,ME,4240,
202357,WA,98294,3
455442,OH,43932,
146204,LA,70437,
558317,CA,94551,3
682113,AZ,85132,
128339,NY,11206,1
237643,FL,33157,3
725102,MI,48609,1
3589,OK,73065,3
691322,NY,10573,1
573431,MI,48220,4
101544,TX,78220,
96624,CA,92064,2
531059,CA,95465,4
702549,IN,46016,1
597371,ME,4103,4
657606,IN,46814,
716388,VA,23322,1
45112,CA,90249,3
245087,TX,77401,5
499991,PA,17545,2
69303,NY,11368,1
490484,GA,30350,
552204,MD,21204,
411041,MO,63401,1
632519,MO,64055,3
338409,KS,67045,4
557269,NJ,8863,1
110317,NY,12477,5
435543,SD,57501,
192792,NY,10701,1
373632,GA,31313,2
61536,TX,78112,4
49351,MI,48380,3
193864,CA,92410,
58367,NY,13207,3
656626,TX,76401,4
483551,NJ,7882,
270438,NV,89131,3
595884,OR,97322,1
630601,NY,12601,4
183827,TN,37341,4
516745,NY,14904,4
285765,NY,11422,5
52298,PA,19152,3
148256,NY,10307,3
747677,NV,89031,3
6318,CO,80132,
181352,AZ,85226,4
229841,MI,49509,3
716521,FL,33043,4
685994,MO,63755,1
111867,CA,94555,
5129,NJ,7731,
586650,CA,92223,2
59623,NY,11357,3
233892,PA,16249,1
499482,AL,36549,
680845,TX,78664,
219596,AL,36701,2
186034,TN,37909,3
555383,FL,32256,3
102611,CA,92606,1
210750,OH,43560,
126571,KY,40211,
54280,NY,13492,
407855,MO,64018,5
50862,IA,50119,4
29877,CA,93304,4
701745,RI,2906,5
607503,ND,58078,1
718450,TX,79045,3
48301,IA,52761,1
202050,NJ,8054,5
608214,NJ,8110,
501393,VA,23114,1
46497,NY,13417,4
16323,NJ,7640,3
657677,FL,32608,5
605367,NC,28210,
32236,NJ,7042,3
676580,CA,95351,5
489169,NV,89408,3
486456,NY,14626,5
399872,NY,12020,1
64046,CA,95677,
668994,CA,94544,4
251842,MI,48650,4
260355,IL,61756,2
39681,TN,37308,3
275190,WI,53185,
663399,MI,48167,4
748663,OR,97526,2
496389,PA,18512,2
109535,MT,59102,3
660842,TX,76643,4
144243,NY,12520,
43018,NY,10940,4
578336,NM,88011,3
719753,AL,36862,4
171449,PA,15137,3
472539,OH,45246,1
125311,OH,43611,1
478593,OH,43968,4
316405,MI,48302,2
346495,KY,42784,2
91455,TN,38109,
529757,MO,63121,3
198711,NY,13215,1
58869,NY,10473,
62010,TX,75062,1
743452,FL,34984,
639571,PA,17402,3
654703,VA,24230,1
335009,PA,15601,2
704171,TX,76262,1
367978,OH,43812,2
539836,TN,37415,
670747,KY,41501,1
11817,PA,17543,
684366,GA,31047,
179581,FL,32193,1
458145,MI,48601,4
388694,WY,82605,
120091,CO,81416,5
176363,FL,33071,5
554950,TX,77494,4
245285,OH,44053,3
58453,KY,42066,
555685,CA,95127,3
126465,TX,77578,
153598,MN,56296,
489422,CA,92688,
8500,OR,97501,3
365847,CA,93614,4
652923,IA,50601,1
437786,TX,77523,4
455262,MO,63366,
632327,IL,60628,1
84563,SC,29527,2
513668,MD,21136,3
269395,PA,15116,3
116756,NY,11719,
84836,MA,1523,
232350,TX,77373,
210487,IN,47374,
685365,MI,49686,
563354,NC,28356,4
120565,PA,17752,1
580331,MI,48371,3
613197,NC,28707,3
676720,IN,46128,4
584384,WV,25446,3
335057,OH,45760,1
417598,FL,32116,3
605530,NY,11580,3
731279,TX,76048,5
532344,CA,91020,4
397958,FL,34420,2
60994,NC,28560,3
230050,WI,53154,3
134532,CA,92780,
715648,FL,32459,3
26702,NY,10901,5
514340,NC,28627,1
164867,AZ,85650,1
400414,IL,60174,2
363771,PA,18049,2
45320,NY,11946,3
429347,PA,17771,
60969,FL,33312,3
701617,MD,21228,2
586845,PA,15650,1
426670,KY,40444,4
735718,LA,70601,
26492,VA,22601,
598546,WV,25039,2
333687,OH,44699,3
685909,OH,44139,
94657,NY,11702,
156191,MN,55374,1
594721,PA,18034,
240788,VA,24592,3
265388,GA,31705,3
698866,FL,34476,2
659366,AL,36618,3
200747,WV,26101,2
715602,PA,15226,4
696648,OH,44122,3
401561,CA,95746,1
672483,GA,30040,5
174961,TN,37042,1
44614,RI,2860,5
83733,MN,56017,3
290279,MD,20613,
190772,PA,19116,3
348617,NV,89015,3
697332,KS,67146,
596363,FL,32730,2
333660,PA,19067,3
258277,NJ,8046,4
26098,GA,30028,4
138803,CT,6037,
77831,MI,48067,3
166497,CA,93314,1
547605,TX,77365,2
332130,PA,19135,3
318107,AR,72433,3
49562,MA,2726,3
479259,KY,42743,1
297601,NJ,8527,
711380,AZ,85373,4
612755,NY,11598,
589795,NY,10027,
348945,AZ,85048,3
174128,AL,35603,4
452815,NY,11784,2
541956,WA,98802,3
139432,CA,92618,1
11754,FL,33947,2
342205,OH,45146,1
250995,TN,38305,1
190421,LA,70001,4
418841,OH,44131,3
592826,KY,40509,5
389599,TX,75238,
411876,AZ,85719,1
697685,AZ,85249,2
599669,PA,18914,5
10438,PA,17319,5
423343,VA,23502,1
593341,IL,60643,
393353,PA,19148,3
109849,NC,28655,
345718,GA,30901,3
548267,MI,48044,4
230220,UT,84770,3
375295,AZ,85902,3
115648,PA,15210,
507727,NC,27017,1
306850,VA,24531,3
732530,TN,37138,5
256647,TX,75633,3
474204,TX,76133,
372781,VA,24230,1
332158,CA,92234,
622559,WI,54519,3
334949,NY,10314,4
52953,WV,26351,3
678020,TX,77019,3
122690,CA,92274,
256622,NJ,7052,3
458626,AZ,85735,3
180290,NC,27713,4
437400,MI,48066,3
7020,WA,98178,3
343288,GA,30034,3
153988,NY,11751,
230472,HI,96701,3
213456,DE,19702,
394794,MD,20657,
651313,OR,97501,
129794,CA,92691,3
200823,PA,15317,1
716502,MO,63020,1
98386,FL,32754,1
27692,TX,78745,1
226737,CO,80236,3
605548,OR,97006,1
63530,GA,30240,
101243,IN,46268,
673776,MO,64648,1
328983,VA,24015,4
115453,PA,19131,
264167,KS,66106,1
150037,OK,73135,1
203432,WA,98056,5
722927,IN,47362,4
324058,AZ,85339,3
451568,OK,74354,1
555780,KS,67601,
695658,GA,30313,
134853,WA,98031,4
47656,DE,19973,
647266,NY,11226,
732864,NJ,7733,5
695274,IL,60409,3
325490,OH,43302,3
149491,NM,87740,
476018,PA,19013,1
546227,TX,79735,1
706599,TX,78748,1
292156,TX,77346,
474300,VA,22314,1
13769,MD,21128,3
727891,WI,53511,
230591,PA,16136,3
24009,NH,3054,4
171505,TX,76542,1
511935,WA,98837,3
693884,PA,17543,
664063,OH,43071,3
639260,NY,11797,1
96923,DE,19701,1
177674,IL,60538,3
630088,MA,1331,
542978,AZ,85234,2
198351,PA,16053,1
206500,WA,98072,
89515,NM,87410,4
58077,WA,98902,1
270211,CA,90620,3
243059,CA,92120,4
202675,IA,50644,5
221036,TN,37934,3
460642,UT,84010,1
201219,NJ,7730,3
397002,MI,48080,
170972,NC,28787,2
444257,MA,2351,1
400750,TX,76123,1
510766,NJ,8094,3
279136,IL,60018,2
59922,MI,48059,3
375245,TN,38060,1
430464,PA,15229,3
714026,VT,5489,4
746593,MI,48301,5
496650,TX,77084,2
38350,AZ,85741,3
651797,CT,6013,3
261769,AK,99567,1
238065,CT,6708,
553927,AR,72364,1
297763,NJ,8015,
493705,CA,95060,2
298269,OH,44420,
185055,VA,24572,1
357213,NJ,8251,1
295198,MI,48162,
702479,MD,20850,
167957,MI,48195,2
165902,IL,60435,1
588268,TX,75150,1
349087,OH,44720,2
484540,PA,19029,
531484,PA,17090,4
741154,CA,95825,
474133,NC,28216,1
619736,NY,14904,4
749207,FL,33321,
575520,OH,43302,
78932,NJ,8724,3
172027,MN,55331,
65241,TX,75670,1
188361,VA,23228,1
714652,FL,33446,1
404305,WI,53154,4
329210,PA,17078,3
92318,FL,33313,3
215317,MD,21776,
20030,OH,44118,3
523480,NY,10466,4
620124,MD,20768,1
430048,FL,33467,4
275922,TX,75019,4
453750,CO,81007,1
222317,NY,14612,3
746595,PA,18810,1
375529,WA,99362,
458677,PA,18407,4
542979,KY,41041,1
552723,NY,11559,3
209378,TX,77018,3
725351,WA,98146,4
620893,FL,33323,1
58205,MD,20772,5
669976,CA,94965,1
731202,NV,89044,3
40644,MI,48383,3
11349,TN,38018,4
181866,TX,78248,3
719894,CT,6475,4
542545,OK,73645,3
347756,WA,98382,4
26372,MD,21237,3
344824,WV,26554,
644900,TX,75791,
342441,MD,21770,3
324123,NC,27239,5
86083,PA,19074,3
692092,WI,53213,
500878,NC,27253,
21234,FL,34945,3
303815,WV,26101,
107392,MD,20854,
678394,MI,48307,3
215236,LA,71409,3
601503,NY,10512,5
302141,OH,43123,
615839,CA,92627,4
338193,GA,31569,5
661545,MA,1826,
267604,NY,11375,4
170929,CT,6385,1
97475,IN,47960,
102546,NJ,8053,5
686938,FL,34608,
525305,NJ,8055,5
291996,AZ,85543,4
526533,LA,71203,1
719764,MS,39180,1
643648,NJ,8054,4
201998,WV,26554,1
16512,MI,48152,3
113653,CA,95060,2
453780,NY,14885,4
585485,CA,95833,
90567,CT,6320,
486183,SC,29576,4
732350,VA,20171,1
309651,AZ,85750,
509504,MI,48629,3
660400,GA,30224,
197067,NY,11752,1
603619,TX,79045,3
149757,DE,19709,1
604538,FL,33602,1
206388,TX,78223,1
30486,MI,49065,3
236551,CA,94536,1
550571,AL,35216,
177598,TX,76903,3
144178,MD,20904,
339171,KS,66210,4
230134,PA,18370,4
519142,VA,24136,
225019,NJ,7753,3
55438,MN,56301,
306120,NY,13032,2
519527,OK,73105,1
209906,FL,34103,1
664766,PA,19020,
745082,PA,19055,
434801,OH,44142,3
289561,FL,33018,
306659,AR,72661,3
110952,CT,6033,
236785,MA,2176,3
551512,FL,33176,5
129684,PA,15848,4
584382,MD,21001,1
40686,GA,30512,4
478422,AZ,85308,
220955,KS,66209,5
35027,AL,36022,1
42045,FL,33541,1
688842,NJ,8805,2
387988,MS,38804,
438550,OR,97756,3
195714,TX,78414,2
522652,GA,30506,3
115380,CA,92220,1
684166,GA,30034,2
697934,HI,96819,2
515396,NJ,7302,1
657644,WI,53924,5
465848,NY,13323,
363875,VA,24503,3
57305,MI,48187,3
114475,NC,27529,1
26561,NE,68046,3
214561,PA,18634,
498981,FL,32277,
636977,CT,6095,3
177438,NV,89134,4
326726,TX,79118,1
170562,CA,95610,3
384696,CA,95628,2
199630,IN,46123,1
151907,ME,4093,1
27491,SC,29585,3
46402,VA,22733,3
6487,CT,6756,
714805,OK,74960,3
710531,CA,91350,1
447896,DE,19934,
232696,IL,62243,2
251985,TX,76137,4
484628,OH,45242,
353326,WA,98055,2
107622,IL,60467,
78009,PA,19143,3
198481,NY,11758,
142744,KY,40216,
237442,WI,53705,3
144542,FL,32073,
640039,MO,64012,4
417338,MI,48655,3
198512,IA,52405,3
698226,NY,10028,
430443,IN,46580,
63991,KS,67951,4
313119,NH,3063,5
72586,CA,91978,
469007,KY,40601,2
193222,CA,94541,4
657944,OH,44212,4
620981,WA,98520,3
608629,WA,98026,3
519685,OH,44451,3
567870,NY,10306,3
299264,NC,28269,1
320766,NY,13041,3
528527,CA,90292,4
185185,NJ,8081,3
461530,CO,80233,
414690,PA,18073,4
281249,IA,50131,5
366818,NJ,7751,5
596393,MA,2746,
181389,MD,21045,4
633068,NY,13039,2
468871,FL,32506,3
380911,LA,70806,3
482863,OH,43231,1
535737,PA,19380,
494495,CO,80128,1
243328,AZ,86404,4
434243,VA,22192,1
320852,AL,35903,1
49399,NC,28409,1
478377,WY,83101,
704819,NV,89144,1
746371,GA,30467,1
549996,NE,68064,1
649465,TN,37064,5
606953,MD,20601,1
465903,SC,29485,3
110105,NY,14809,
79007,VA,22304,
34190,GA,30120,3
614254,CA,92124,4
485178,WA,98023,3
452519,OH,44133,4
570774,NJ,8053,5
493465,TX,78214,
328311,AR,72210,3
470875,MD,20874,
93198,PA,16830,4
156781,CT,6120,
581010,VA,22193,
192726,AZ,85051,2
364423,MO,64633,3
742551,IA,52302,
453406,TX,76054,3
719005,PA,18960,
388984,PA,15108,1
656046,NC,28306,
9346,PA,15063,3
433976,WI,53402,5
613580,WA,98366,3
339177,PA,16506,4
46415,GA,30120,3
543620,UT,84075,1
583648,NJ,7930,
437143,CA,92845,2
183597,MI,48183,3
117463,IL,60634,2
40914,CA,91739,4
484312,MO,63960,4
116930,CA,92251,2
656022,PA,17543,1
381686,CT,6082,2
6883,MO,63139,5
38180,NY,11238,3
36727,MD,20744,3
382933,NY,12078,
462066,MI,49120,3
440951,LA,70006,1
347131,ME,4096,
528202,AZ,85748,4
414174,FL,32118,1
100264,CA,93536,1
460831,MO,65301,2
139421,CT,6401,
559715,SD,57350,3
327811,MI,48359,4
384821,PA,18834,1
293396,WA,99353,
183209,NJ,8724,3
359333,MI,49022,3
101137,CA,95602,
17889,IN,46240,
478959,IA,52632,1
535004,OH,43035,5
151562,VA,23440,
212663,NY,10457,
217243,OH,44266,1
83847,TN,37807,1
646093,KY,42301,4
7453,CA,94580,
147919,CA,94564,3
181565,GA,31210,1
167660,NY,11735,1
559614,KY,40444,1
508842,NJ,8850,3
127964,MD,20912,1
597020,OR,97914,1
467646,MD,20733,1
162521,FL,32910,
44324,MN,56501,5
189205,MA,1772,4
491686,OH,45408,
357347,AZ,85259,3
185101,PA,17754,5
44916,CT,6084,5
222090,TX,76051,3
715070,AZ,85351,3
644143,MI,48150,
616888,TX,78239,3
135925,IN,46738,2
583911,NJ,8610,1
141609,OH,45440,2
258274,PA,15550,5
546670,NY,12144,3
72023,CT,6801,
535930,TX,76013,3
189646,NY,12302,4
302220,CA,92780,
442603,NY,10522,4
482644,GA,30014,1
273608,CA,90604,1
611274,MO,64701,
38595,WA,98684,3
263276,FL,32097,4
301186,AR,71730,
566497,KY,42101,1
309428,TN,37069,4
315486,FL,32811,
79623,WI,53151,5
450103,NY,12778,4
63403,MN,55119,4
729833,SC,29492,5
220751,IL,62906,3
731443,KY,42003,1
332902,PA,19438,3
564803,WA,98584,1
248306,WA,98282,5
625129,IA,50312,5
425210,SC,29566,
346787,WI,53402,1
160852,FL,32962,1
507224,AZ,85145,3
414204,MI,48066,1
37112,FL,33813,5
86775,NC,27530,1
725199,CA,92346,3
251514,ON,L6M1G1,
306715,MI,49546,5
79013,AZ,85123,3
350669,OH,44256,
695816,NJ,7063,1
670262,MI,49548,3
541959,NY,11229,3
176986,NC,27408,
406950,PA,15644,3
566977,MA,2151,4
449650,AL,36606,3
212511,IN,46033,
362055,MD,20855,3
604817,OK,74014,3
368266,IN,47711,1
426567,LA,71203,4
