"","PRODUCT_ID","PACKING_SLIP_DESC","MERCH_DIV_DESC","BRAND_NAME"
"16459",18537,"Aerosoles Air Plush Wedge Slingback Sandals","IQVC Divisional","Aerosoles"
"16460",50294,"UltraFine Silver 11 Luminosa Ankle Bracelet""","IQVC Divisional","UltraFine"
"16461",16269,"Franco Sarto Rimless w/ Plastic Temples Sunglas","IQVC Divisional","Franco Sarto"
"16462",27450,"Marcy Deluxe Olympic Bench","IQVC Divisional","Marcy"
"16463",41446,"Artisan Crafted Sterling Interchangeable Hoop","Jewelry","Artisan Crafted"
"16464",49218,"Epiphany Diamonique Solitaire w/","Jewelry","Epiphany"
"16465",52171,"Diamond Charm Bracelet, Sterling, 1/5cttw","IQVC Divisional","N/A"
"16466",4419,"philosophy miracle worker miraculous anti-aging","Health/Beauty","philosophy"
"16467",10221,"philosophy supersize summer grace or love","Health/Beauty","philosophy"
"16468",2106,"T.I.P.S. Nail Conditioning & Strengthening Kit","Health/Beauty","TIPS"
"16469",10131,"Dr. Denese Triple Strength Wrinkle Smoother","Health/Beauty","Dr. Denese"
"16470",15656,"philosophy hope in a jar moisturizer, 2 oz. A-D","Health/Beauty","philosophy"
"16471",2083,"Mally Beauty Eye-Opening Brow Boost","Health/Beauty","Mally Beauty"
"16472",19422,"Distinction Firmalift FirmingFace/Eye Serum A-D","Health/Beauty","Distinction"
"16473",12131,"A-D StriVectin Anti-Aging Power Duo","Health/Beauty","StriVectin"
"16474",57660,"A-D Kansas City Steak Co. (14)5oz. Steakburgers","Home Decor","Kansas City Steak"
"16475",12111,"A-D Perricone Super-size No Foundation SPF 30","Health/Beauty","Perricone MD"
"16476",7161,"Ojon Dry Recovery Revitalizing Moisture Mist","Health/Beauty","Ojon"
"16477",20805,"Dr. Denese SuperSize Hydrating Essentials A-D","Health/Beauty","Dr. Denese"
"16478",58117,"A-D Olevano Extra Virgin Olive Oil & BonusCream","Home Decor","Olevano"
"16479",19465,"philosophy pure grace body lotion, 32oz. A-D","Health/Beauty","philosophy"
"16480",9589,"A-D philosophy supersize skincare trio & to go","Health/Beauty","philosophy"
"16481",10699,"Dalton 4 piece Beauty Essentials Collection A-D","Health/Beauty","Dalton"
"16482",58880,"My Grandma's (2) 28 oz. Pumpkin Apple&Cranberry","Home Decor","My Grandma's of New England"
"16483",10132,"A-D Ojon Choice of Restorative Hair Treatment","Health/Beauty","Ojon"
"16484",57815,"A-D Stuffin Gourmet (10)Parmesan ChickenBreasts","Home Decor","Stuffin Gourmet"
"16485",57663,"A-D Bella Brand (20) 5oz. Philly Steaks","Home Decor","Bella"
"16486",18905,"Dr. Denese Winning the Wrinkle War 4-piece Kit","Health/Beauty","Dr. Denese"
"16487",6477,"A-D Ojon Dry Recovery Hydrating Shampoo & Cond.","Health/Beauty","Ojon"
"16488",7094,"A-D philosophy grace or love head-to-toe trio","Health/Beauty","philosophy"
"16489",9346,"bareMinerals Original SPF 15 Foundation","Health/Beauty","bareMinerals"
"16490",19208,"Bare Ecentuals Prime Time Foundation Primer A-D","Health/Beauty","bareMinerals"
"16491",54618,"FoodSaver (3) 11x 16"" VacLoc Rolls & (10)""","Home Decor","FoodSaver"
"16492",6872,"WEN by Chaz Dean Sweet Almond Mint Cleansing","Health/Beauty","WEN"
"16493",1485,"Proactiv Solution Double Up Acne Trtmnt Kit A-D","Health/Beauty","Proactiv"
"16494",4587,"A-D Living Proof Full Thickening Mousse","Health/Beauty","Living Proof"
"16495",58082,"A-D Corky's (4)1lb. Original &  Apple BBQ Ribs","Home Decor","Corky's"
"16496",58504,"Kansas City Steak Company 7.6 lb. Grilling","Home Decor","Kansas City Steak"
"16497",31880,"A-D Set of 24 Real Flame Gel Fuel 13oz Refills","Home Decor","Real Flame"
"16498",58466,"A-D Stuffin Gourmet (10) 4oz. Parmesan Chicken","Home Decor","Stuffin Gourmet"
"16499",57606,"Bella Brand (16) 5oz Philly Steaks A-D","Home Decor","Bella"
"16500",19996,"Kate Somerville ExfoliKate Treatment A-D","Health/Beauty","Kate Somerville"
"16501",3581,"A-D Dr.Denese Super Size Wrinkle RX Extreme Gel","Health/Beauty","Dr. Denese"
"16502",19158,"Perricone MD Face Finishing Moisturizer 4oz A-D","Health/Beauty","Perricone MD"
"16503",58095,"Smithfield (2) 3-4 lb. Honey Glazed Boneless","Home Decor","Smithfield"
"16504",57833,"St. Clair Home-Style Side Dish (4) 2lb. Tray","Home Decor","St. Clair"
"16505",19668,"philosophy microdelivery exfoliating wash A-D","Health/Beauty","philosophy"
"16506",61429,"SuperSmile 2pc Whitening Kit w/Toothbrushes A-D","Health/Beauty","SuperSmile"
"16507",15647,"philosophy supernatural airbrush foundation A-D","Health/Beauty","philosophy"
"16508",58595,"A-D Graham &Rollins (12) 3oz Classic Crab Cakes","Home Decor","Graham & Rollins"
"16509",21214,"Millard Fillmore Presidential Dollar Coin A-D","Collectibles","N/A"
"16510",42154,"Carolyn Pollack Changing Season Winter Cuff","Jewelry","Carolyn Pollack"
"16511",19427,"philosophy 100ct microdelivery peel pads A-D","Health/Beauty","philosophy"
"16512",58031,"Stuffin Gourmet (10) 5 oz. Fully Cooked Classic","Home Decor","Stuffin Gourmet"
"16513",29117,"Delivery Week 11/30 Balsam Fir Holiday Wreath","Home Decor","Valerie Parr Hill"
"16514",61424,"Supersmile 2pc Whitening Kit w/Toothbrushes A-D","Health/Beauty","SuperSmile"
"16515",19283,"Distinction Firmalift FirmingFace/Eye Serum A-D","Health/Beauty","Distinction"
"16516",57715,"Stuffin Gourmet (14)4oz Lemon Butter Chicken","Home Decor","Stuffin Gourmet"
"16517",29024,"Delivery Week 12/6 Balsam Fir Holiday Wreath","Home Decor","Valerie Parr Hill"
"16518",19879,"Proactiv (R) Solution 4-pc. Acne Treatment A-D","Health/Beauty","Proactiv"
"16519",562,"Distinction Firmalift Firming Face & Eye Serum","Health/Beauty","N/A"
"16520",19580,"Dr.Denese Firming Facial Age Corrector Cream AD","Health/Beauty","Dr. Denese"
"16521",20083,"Peter Thomas Roth Un-Wrinkle 3pc Collection A-D","Health/Beauty","Peter Thomas Roth"
"16522",10989,"A-D Perricone MD Super-Size Acyl Glutathione","Health/Beauty","Perricone MD"
"16523",19115,"Proactiv(R)Solution Deep Cleansing Wash Duo A-D","Health/Beauty","Proactiv"
"16524",30778,"Delivery Week 12/20 Balsam Fir Holiday Wreath","Home Decor","Valerie Parr Hill"
"16525",58546,"Cheryl's 78-piece Holiday Assortment A-D","Home Decor","Cheryl's"
"16526",19663,"NurtiSystem Advanced New Dinners 4wk Meal Plan","Health","Nutrisystem"
"16527",19436,"Dr.Denese SuperSize SPF30 Defense Day Cream A-D","Health/Beauty","Dr. Denese"
"16528",18708,"Proactiv(R) Solution 4pc Acne Treatment Sys A-D","Health/Beauty","Proactiv"
"16529",58412,"Cushman's (18) Count Honeybell","Home Decor","Cushman's"
"16530",12064,"philosophy famous four supersize skincare","Health/Beauty","philosophy"
"16531",58899,"Cheryl's 36-pc. Valentine's Day Asst w/20 Bonus","Home Decor","Cheryl's"
"16532",10701,"Dalton 4 piece Beauty Essentials Collection A-D","Health/Beauty","Dalton"
"16533",21215,"Franklin Pierce Presidential Dollar Coin A-D","Collectibles","N/A"
"16534",59683,"The Authentic Gourmet (16) French Apple Caramel","Home Decor","Authentic Gourmet"
"16535",58952,"Smithfield (2) 3-4 lb. Boneless Honey Glazed","Home Decor","Smithfield"
"16536",59171,"Cheryl's 36-pc Easter Cookie Asst. and 4 Bonus","Home Decor","Cheryl's"
"16537",58972,"Smithfield (2)3.5-4.5lb. Roasted & Deep Fried","Home Decor","Smithfield"
"16538",59568,"Junior's (18) Easter Mini Cheesecake & Pastry","Home Decor","Junior's"
"16539",59529,"Kansas City Steak Co. 5.5-6 lb. Prime","Home Decor","Kansas City Steak"
"16540",38686,"Carolyn Pollack Utah Sterling Ring","Jewelry","Carolyn Pollack"
"16541",58714,"Mrs. Prindable's 18-pc Jazz Apple & Christmas","Home Decor","Not Known"
"16542",6829,"Denim & Co. Sherpa Trimmed Collar Jacket","Apparel","Denim & Co."
"16543",45408,"VicenzaSilver Sterling Polished Glitter","Jewelry","Not Known"
"16544",5964,"Perfect Formula Nail Essential Discovery","Health/Beauty","Perfect Formula"
"16545",9864,"Susan Graver Ponte Knit 3/4 Sleeve Dress","Apparel","Susan Graver"
"16546",18840,"Susan Graver Scalloped V-neck Cap Sleeve Lined","Apparel","Susan Graver"
"16547",11737,"Linea by Louis Dell'Olio Notch Collar Tweed","Apparel","Linea by Louis Dell'Olio"
"16548",200,"TriOral w/Bonus Fresh Breath System A-D","Health/Beauty","TriOral"
"16549",8824,"Spanx PowerPack w/1 PowerPanty & 2 Higher Power","Accessories","Spanx"
"16550",33649,"Bethlehem Lights Product Recall Packet","Home Decor","Not Known"
"16551",32183,"Lenox 18/10 Stainless Steel 101-pc Service for","Home Decor","Lenox"
"16552",60310,"AK Anne Klein Women's Slippers with","PUBLIC RELATION","Anne Klein"
"16553",61762,"Set of 2 Power LED Telescoping Flashlights with","Housewares","N/A"
"16554",10490,"Mally 10-pc Evercolor Eyeliner Library","Health/Beauty","Mally Beauty"
"16555",19956,"A-D philosophy supersize purity made simple","Health/Beauty","philosophy"
"16556",22595,"Canon Rebel T3i DSLR 18MP Digital Camera w/","Electronics","Canon"
"16557",7903,"New Beauty Test Tube with Magazine Ltd. Ed.","Health/Beauty","N/A"
"16558",61783,"HALO S/3 Metallic Color LED Zoom Flashlights","Housewares","Halo"
"16559",48597,"Steel by Design Double Row Princess Cut Ring","Jewelry","Steel by Design"
"16560",26889,"Best Loved Healthy Recipes"" Cookbook by""","Home Decor","Taste of Home"
"16561",58496,"Jimmy The Baker's Old Time Bronx (12)or(24)5.25","Home Decor","Not Known"
"16562",12927,"White Mountain Possible Snake Embossed","Accessories","White Mountain"
"16563",14570,"philosophy state of grace trio of body butters","Health/Beauty","philosophy"
"16564",22904,"PC Treasures Software Bundle w/ Anti-Virus","Electronics","PC Treasures"
"16565",32994,"Home Reflections Mosaic Tray with 3 Flameless","Home Decor","Home Reflections"
"16566",59162,"Roberta's 4-pc. Color Changing Cheyenne Spirit","Home Decor","Roberta's"
"16567",59188,"Roberta's 6-pc. Fragrant Penny Series Johnny","Home Decor","Roberta's"
"16568",1425,"Quacker Factory Turquoise Necklace 3/4 Sleeve","Apparel","Quacker Factory"
"16569",13481,"Tignanello Leather Triple Compartment Crossbody","Accessories","Tignanello"
"16570",13165,"Susan Graver Bateau Neck 3/4 Sleeve Mini","Apparel","Susan Graver"
"16571",14690,"Dalton Lipstick Trio with Collagen Tri-","Health/Beauty","Dalton"
"16572",14159,"WEN by ChazDean Spring Gardenia Green Tea","Health/Beauty","WEN"
"16573",33249,"Home Reflections S/2 Easy Care Reversible","Textile/Furnit","Home Reflections"
"16574",5969,"Legacy Set of Four Soft & Light","Accessories","Legacy"
"16575",3533,"Susan Graver Stretch Knit Foil Print Jacket","Apparel","Susan Graver"
"16576",10105,"T3 Source Filtration Hand-held, Fixed or InLine","Housewares","Not Known"
"16577",20,"WEN by Chaz Dean Cleansing Conditioner,","Health/Beauty","Not Known"
"16578",8698,"WEN by Chaz Dean Nourishing Mousse, 7.5 fl oz","Health/Beauty","WEN"
"16579",2370,"Susan Graver City Denim Boyfriend Jacket w/","Apparel","Susan Graver"
"16580",32512,"Temp-tations Old World Stackable Tree","Home Decor","Temp-tations"
"16581",53179,"Hagit  Sterling Cultured Pearl Sculpted","Jewelry","Hagit"
"16582",61734,"AeroBed Elevated Headboard Bed w Built-in Pump&","Housewares","Not Known"
"16583",30902,"Ready Set Go 2-piece Bag Organizer by","Home Decor","Lori Greiner"
"16584",32944,"Candle Impressions 11-piece Flameless Candle","Home Decor","Candle Impressions"
"16585",11949,"Quacker Factory Holiday Fun Motif 3/4 Sleeve","Apparel","Quacker Factory"
"16586",61686,"Addalock Set of 2 Portable Security Door Locks","Housewares","Addalock"
"16587",61527,"Black & Decker 18V Compact Pivot Hand Vacuum w/","Housewares","Black & Decker"
"16588",32056,"Northern Nights Zoe Egyptian Cotton Flannel","Textile/Furnit","Not Known"
"16589",32407,"Pre-Lit Collapsible Outdoor Christmas Tree with","Home Decor","Not Known"
"16590",11613,"Algenist Triple-Action Micropolish & Peel","Health/Beauty","Algenist"
"16591",5588,"Susan Graver Printed Chiffon Vest & Liquid Knit","Apparel","Susan Graver"
"16592",32647,"Candle Impressions S/3 Embossed Jar Candles","Home Decor","Candle Impressions"
"16593",32661,"Jim Shore Heartwood Creek Santa with Baby","Collectibles","Jim Shore"
"16594",3390,"Liz Claiborne New York Long Sleeve Fair Isle","Apparel","Liz Claiborne New York"
"16595",60450,"Cloud 9 Comfort Shoes with Top Zip","PUBLIC RELATION","N/A"
"16596",11412,"Denim & Co. One Button Faux Suede Faux Fur","Apparel","Denim & Co."
"16597",18877,"Ryka Sherpa Lined Suede Clogs w/Topstitching","Accessories","Ryka"
"16598",6042,"Clarks Bendables Lexi Candy Leather Clogs","Accessories","Clarks"
"16599",2386,"Liz Claiborne New York Scoop Neck Animal","Apparel","Liz Claiborne New York"
"16600",11014,"Denim & Co. Perfect Jersey Long Sleeve V-Neck","Apparel","Denim & Co."
"16601",147,"philosophy super-size pure grace perfumed body","Health/Beauty","philosophy"
"16602",11703,"George Simonton Status Print Brushed Knit","Apparel","George Simonton"
"16603",10671,"Clarks Indigo Mission Alfa Distressed Leather","Accessories","Clarks"
"16604",3773,"Susan Graver Lustra Knit Wide Waistband Pull-on","Apparel","Susan Graver"
"16605",7591,"Motto Button Front Shawl Collar Cardigan with","Apparel","Motto"
"16606",18893,"Clarks Jackie Leather Clogs w/ Hook & Loop","Accessories","Clarks"
"16607",10680,"Spanx Total Taming Tank with All-around Control","Accessories","Spanx"
"16608",7617,"Denim & Co. Long Sleeve Horizontal Rib Cardigan","Apparel","Denim & Co."
"16609",5212,"philosophy divine color spf 25 cream-to-satin","Health/Beauty","philosophy"
"16610",4421,"Susan Graver Essentials Butterknit Short Slv","Apparel","Susan Graver"
"16611",45735,"Bronzo Italia 20 Frontal Oval Link Multi-""","Jewelry","Bronzo Italia"
"16612",8234,"Susan Graver Essentials Butterknit Long Sleeve","Apparel","Susan Graver"
"16613",43563,"Black Hills 1.50ct100-Fct Diamonique 10K Gold","Jewelry","Black Hills"
"16614",11213,"Linea by Louis Dell'Olio V-Neck Long Sleeve","Apparel","Linea by Louis Dell'Olio"
"16615",52148,"Sterling Goldtone Circular Cross Dangle Earring","IQVC Divisional","N/A"
"16616",16987,"Earth Ilara Leather Slide Sandals w/Cut-outDeta","IQVC Divisional","Earth"
"16617",5490,"Susan Graver Stretch Knit Printed Split Sleeve","Apparel","Susan Graver"
"16618",61625,"Guard Your ID Set of 4 Permanent Replacement","Housewares","Guard Your ID"
"16619",7660,"Liz Claiborne New York V-Neck Stripe T-Shirt w/","Apparel","Liz Claiborne New York"
"16620",20477,"Denim & Co. Long Sleeve Scoop Neck Mixed Stitch","Apparel","Denim & Co."
"16621",58668,"Olevano (2) 500mL Extra Virgin Olive Oil & (2)","Home Decor","Olevano"
"16622",10899,"Joan Rivers Wardrobe Builders Full Leg Knit","Apparel","Joan Rivers"
"16623",52200,"Sterling 18 Diamond-Cut Cylinder Station Link""","IQVC Divisional","N/A"
"16624",19134,"Dooney & Bourke Pebble Leather Convertible Tote","Accessories","Dooney & Bourke"
"16625",10413,"Tignanello Croco Embossed Triple Compartment","Accessories","Tignanello"
"16626",374,"Breezies S/2 Seamless Mesh Minimizing Effect","Accessories","Breezies"
"16627",8472,"Skechers Liv Lace-up Fitness Shoes","Accessories","Skechers"
"16628",6096,"Amiee Lynn Patterned Stripe Oblong Scarf","Accessories","Amiee Lynn"
"16629",8890,"Breezies Curve & Contour High Waisted Boyshort","Accessories","Breezies"
"16630",44977,"UltraFine Silver 20 Reversible Diamond Cut 8mm""","Jewelry","UltraFine"
"16631",7371,"Susan Graver Stretch Velvet V-neck 3/4 Sleeve","Apparel","Susan Graver"
"16632",21487,"Pandigital Case for 8 SuperNova Media Tablet""","Electronics","PanDigital"
"16633",22215,"SuperNova DLX 8 Color WiFi Android Tablet""","Electronics","PanDigital"
"16634",8694,"WEN by Chaz Dean Set of 8 Cleansing Conditioner","Health/Beauty","WEN"
"16635",3127,"Denim & Co. Mandarin Collar Fleece w/Embroidery","Apparel","Denim & Co."
"16636",11017,"Too Kyoot Faux Fur Boot Toppers","Accessories","Too Kyoot"
"16637",45432,"Steel by Design Simulated Diamond Tennis","Jewelry","Steel by Design"
"16638",56417,"Kuhn Rikon Baguette Shaped Serrated Bread Knife","Home Decor","Kuhn Rikon"
"16639",52186,"Sterling Free-Form Pink Shell Dangle Earrings","IQVC Divisional","N/A"
"16640",3699,"Denim & Co. 3/4 Sleeve Stretch Denim Button","Apparel","Denim & Co."
"16641",32048,"BethlehemLights Battery Ope.  12 Gingerbread""","Home Decor","Bethlehem Lights"
"16642",10916,"Liz Claiborne New York Long Sleeve Henley Tunic","Apparel","Liz Claiborne New York"
"16643",36858,"Prerogatives Sterling Swarovski Crystal Swirl B","IQVC Divisional","Prerogatives"
"16644",9984,"Isaac Mizrahi Live! 2-Ply Cashmere Shawl Collar","Apparel","Isaac Mizrahi Live!"
"16645",28750,"Sure Fit Soft Sueded Futon Slipcover","IQVC Divisional","Sure Fit"
"16646",57721,"Patio Armor Stack of Chairs Protective Cover","Home Decor","Patio Armor"
"16647",12651,"Quacker Factory DreamJeannes RegSlimLeg Legging","Apparel","Quacker Factory"
"16649",10606,"GF by Geren Ford Turtleneck Sweater Dress","Apparel","gf by Geren Ford"
"16650",43695,"2.55 ct tw Mozambique Garnet Multi-shape","Jewelry","N/A"
"16651",3831,"George Simonton Long Cable Cardigan with","Apparel","George Simonton"
"16652",20351,"A-D TriOral Fresh Breath 2 Formula Rinse System","Health/Beauty","TriOral"
"16653",46211,"Or Paz Sterling Textured Calla Lily","Jewelry","Or Paz"
"16654",32782,"Bethlehem Lights Mixed Pine Tree with Instant","Home Decor","Not Known"
"16655",42969,"Bold Grey and White Mother-of-Pearl Sterling","Jewelry","N/A"
"16656",42994,"American West Oval Carved Lapis Scalloped","Jewelry","American West"
"16657",56421,"Vacuum Insulated AutoSeal 16oz Stainless Steel","Home Decor","Contigo"
"16658",32311,"24 Plug-in Holiday Character Glitter Light by""","Home Decor","Valerie Parr Hill"
"16659",41915,"Bold Pave' Case Bracelet Watch","Costume Jewelry","VT Luxe"
"16661",61797,"Veridian Sports Digital Automatic Wrist Blood","Housewares","Veridian"
"16662",7447,"Dennis Basso Faux Fur Hooded Coat with","Apparel","Dennis Basso"
"16663",8285,"Josie Maran Deluxe Argan Cleansing Oil 12 oz.","Health/Beauty","Josie Maran"
"16664",18760,"Nick Chavez Volumizing Hold Spray Duo","Health/Beauty","Nick Chavez"
"16665",3547,"Denim & Co Regular Slim Leg Denim Leggings","Apparel","Denim & Co."
"16666",44965,"Angela by John Hardy Sterling/14K Diamonique","Jewelry","Angela by John Hardy"
"16667",15339,"First Aid Beauty Ultra Repair Cream, 6 oz","IQVC Divisional","First Aid Beauty"
"16668",19089,"Dr. Denese Advanced Firming Facial Pads","Health/Beauty","Dr. Denese"
"16669",31194,"Bethlehem Lights Battery Op. 24 Shimmering""","Home Decor","Bethlehem Lights"
"16670",45393,"VicenzaSilver Sterling 24 Glitter Necklace""","Jewelry","VicenzaSilver"
"16671",51354,"Steel by Design Round Bismark 20 Chain Necklac""","IQVC Divisional","Steel by Design"
"16672",40288,"Gossip Set of 3 Silicone Strap Watches in","Costume Jewelry","Gossip"
"16673",42245,"5.00 cttw Checkerboard Round Gemstone Sterling","Jewelry","N/A"
"16674",18966,"Denim&Co. How Timeless"" Regular Boot Cut Pants""","Apparel","Denim & Co."
"16675",2113,"Denim & Co. Perfect Jersey 3/4 Sleeve V-Neck","Apparel","Denim & Co."
"16676",6500,"Josie Maran Argan Set of 3 Lip Treatment Pots","Health/Beauty","Josie Maran"
"16677",61252,"Panasonic ES2113PC Pivoting Head Facial Groomer","IQVC Divisional","Panasonic"
"16678",51096,"Sterling 16 Braided Black Leather & Cable Chai""","IQVC Divisional","N/A"
"16679",45333,"Diamonique 1/8 ct tw Highway Ring, Sterling","Jewelry","Diamonique"
